record_id,lead,beat_id,disease_class,crop_start,qrs_pattern_pred,order_ok_pred,p_head_prob,seg_emits_p,qrs_anchor,anchor_in_qrs,window_end,read_end,p_onset_pred,p_onset_true,p_onset_err_ms,p_peak_pred,p_peak_true,p_peak_err_ms,p_offset_pred,p_offset_true,p_offset_err_ms,qrs_onset_pred,qrs_onset_true,qrs_onset_err_ms,q_peak_pred,q_peak_true,q_peak_err_ms,r_peak_pred,r_peak_true,r_peak_err_ms,s_peak_pred,s_peak_true,s_peak_err_ms,qrs_offset_pred,qrs_offset_true,qrs_offset_err_ms,t_onset_pred,t_onset_true,t_onset_err_ms,t_peak_pred,t_peak_true,t_peak_err_ms,t_offset_pred,t_offset_true,t_offset_err_ms,qrs_duration_err_ms,qt_interval_err_ms,t_duration_err_ms,t_peak_to_end_err_ms
AnteriorInfarction_004,II,1,AnteriorInfarction,-604,R,1,0.0009,0,637,1,251,500,,,,,,,,,,0,2,-4.0,,,,20,20,0.0,,,,50,46,8.0,59,68,-18.0,142,143,-2.0,281,173,216.0,12.0,220.0,234.0,218.0
AnteriorInfarction_004,III,1,AnteriorInfarction,-604,rS,1,0.003,0,637,1,251,500,,,,,,,,,,0,2,-4.0,,,,5,18,-26.0,34,33,2.0,50,46,8.0,60,51,18.0,147,147,0.0,279,269,20.0,12.0,24.0,2.0,20.0
AnteriorInfarction_004,aVR,1,AnteriorInfarction,-604,QS,1,0.0013,0,637,1,251,500,,,,,,,,,,0,2,-4.0,29,30,-2.0,,,,,,,50,46,8.0,62,75,-26.0,141,141,0.0,282,251,62.0,12.0,66.0,88.0,62.0
AnteriorInfarction_004,aVL,1,AnteriorInfarction,-604,QRS,1,0.0023,0,637,1,251,500,,,,,,,,,,0,2,-4.0,5,5,0.0,8,30,-44.0,50,51,-2.0,50,46,8.0,62,100,-76.0,154,154,0.0,279,265,28.0,12.0,32.0,104.0,28.0
AnteriorInfarction_004,aVF,1,AnteriorInfarction,-604,RS,1,0.0005,0,637,1,251,500,,,,,,,,,,0,2,-4.0,,,,6,19,-26.0,35,36,-2.0,50,46,8.0,62,74,-24.0,144,144,0.0,279,250,58.0,12.0,62.0,82.0,58.0
AnteriorInfarction_004,V2,1,AnteriorInfarction,-604,rS,1,0.0029,0,637,1,251,500,,,,,,,,,,0,2,-4.0,,,,4,12,-16.0,26,26,0.0,50,46,8.0,60,53,14.0,154,155,-2.0,276,262,28.0,12.0,32.0,14.0,30.0
AnteriorInfarction_004,V3,1,AnteriorInfarction,-604,QR,1,0.0019,0,637,1,251,500,,,,,,,,,,0,2,-4.0,9,10,-2.0,20,32,-24.0,,,,50,46,8.0,64,87,-46.0,143,175,-64.0,268,255,26.0,12.0,30.0,72.0,90.0
AnteriorInfarction_004,V4,1,AnteriorInfarction,-604,R,1,0.0022,0,637,1,251,500,,,,,,,,,,0,2,-4.0,,7,,31,31,0.0,,,,50,46,8.0,64,59,10.0,176,170,12.0,276,251,50.0,12.0,54.0,40.0,38.0
AnteriorInfarction_004,V5,1,AnteriorInfarction,-604,R,1,0.0009,0,637,1,251,500,,,,,,,,,,0,2,-4.0,,7,,26,26,0.0,,,,50,46,8.0,64,94,-60.0,148,148,0.0,280,251,58.0,12.0,62.0,118.0,58.0
AnteriorInfarction_004,V6,1,AnteriorInfarction,-604,Rs,1,0.0011,0,637,1,251,500,,,,,,,,,,0,2,-4.0,,4,,20,20,0.0,30,31,-2.0,50,46,8.0,64,62,4.0,144,144,0.0,282,251,62.0,12.0,66.0,58.0,62.0
AnteriorInfarction_005,V3,1,AnteriorInfarction,-605,QRs,1,0.0002,0,638,1,250,500,,,,,,,,,,2,5,-6.0,8,8,0.0,17,31,-28.0,50,,,50,48,4.0,63,89,-52.0,146,146,0.0,251,266,-30.0,10.0,-24.0,22.0,-30.0
AnteriorInfarction_005,I,1,AnteriorInfarction,-605,R,1,0.0,0,638,1,250,500,,,,,,,,,,2,5,-6.0,,,,10,26,-32.0,,,,50,48,4.0,62,72,-20.0,137,137,0.0,252,250,4.0,10.0,10.0,24.0,4.0
AnteriorInfarction_005,II,1,AnteriorInfarction,-605,R,1,0.0,0,638,1,250,500,,,,,,,,,,2,5,-6.0,,,,16,24,-16.0,,44,,50,48,4.0,62,50,24.0,142,142,0.0,258,267,-18.0,10.0,-12.0,-42.0,-18.0
AnteriorInfarction_005,III,1,AnteriorInfarction,-605,RS,1,0.0002,0,638,1,250,500,,,,,,,,,,2,5,-6.0,,,,6,17,-22.0,31,31,0.0,50,48,4.0,62,70,-16.0,147,148,-2.0,259,234,50.0,10.0,56.0,66.0,52.0
AnteriorInfarction_005,aVR,1,AnteriorInfarction,-605,QS,1,0.0,0,638,1,250,500,,,,,,,,,,2,5,-6.0,24,24,0.0,,,,,,,50,48,4.0,63,66,-6.0,140,140,0.0,253,255,-4.0,10.0,2.0,2.0,-4.0
AnteriorInfarction_005,aVL,1,AnteriorInfarction,-605,qrS,1,0.0002,0,638,1,250,500,,,,,,,,,,2,5,-6.0,5,18,-26.0,8,31,-46.0,17,,,50,48,4.0,62,50,24.0,153,153,0.0,250,263,-26.0,10.0,-20.0,-50.0,-26.0
AnteriorInfarction_005,aVF,1,AnteriorInfarction,-605,R,1,0.0,0,638,1,250,500,,,,,,,,,,2,5,-6.0,,,,16,24,-16.0,,38,,50,48,4.0,63,52,22.0,144,144,0.0,258,262,-8.0,10.0,-2.0,-30.0,-8.0
AnteriorInfarction_005,V1,1,AnteriorInfarction,-605,rS,1,0.0004,0,638,1,250,500,,,,,,,,,,2,5,-6.0,,23,,5,33,-56.0,23,48,-50.0,50,48,4.0,61,100,-78.0,137,137,0.0,256,269,-26.0,10.0,-20.0,52.0,-26.0
AnteriorInfarction_005,V2,1,AnteriorInfarction,-605,qRs,1,0.001,0,638,1,250,500,,,,,,,,,,2,5,-6.0,22,22,0.0,31,31,0.0,50,53,-6.0,50,48,4.0,62,87,-50.0,142,142,0.0,255,274,-38.0,10.0,-32.0,12.0,-38.0
AnteriorInfarction_005,V4,1,AnteriorInfarction,-605,qR,1,0.0,0,638,1,250,500,,,,,,,,,,2,5,-6.0,8,8,0.0,29,29,0.0,,,,50,48,4.0,63,58,10.0,144,145,-2.0,251,263,-24.0,10.0,-18.0,-34.0,-22.0
AnteriorInfarction_005,V5,1,AnteriorInfarction,-605,qR,1,0.0,0,638,1,250,500,,,,,,,,,,2,5,-6.0,6,7,-2.0,24,25,-2.0,,,,50,48,4.0,63,101,-76.0,146,172,-52.0,255,254,2.0,10.0,8.0,78.0,54.0
AnteriorInfarction_005,V6,1,AnteriorInfarction,-605,R,1,0.0,0,638,1,250,500,,,,,,,,,,2,5,-6.0,,,,21,22,-2.0,,,,50,48,4.0,63,52,22.0,143,143,0.0,257,263,-12.0,10.0,-6.0,-34.0,-12.0
AnteriorInfarction_006,V5,1,AnteriorInfarction,-611,R,1,0.0,0,627,1,244,500,,,,,,,,,,0,2,-4.0,,,,26,26,0.0,,,,46,43,6.0,59,98,-78.0,169,169,0.0,255,259,-8.0,10.0,-4.0,70.0,-8.0
AnteriorInfarction_006,I,1,AnteriorInfarction,-611,R,1,0.0,0,627,1,244,500,,,,,,,,,,0,2,-4.0,,,,8,29,-42.0,,48,,46,43,6.0,57,102,-90.0,168,168,0.0,253,255,-4.0,10.0,0.0,86.0,-4.0
AnteriorInfarction_006,II,1,AnteriorInfarction,-611,R,1,0.0,0,627,1,244,500,,,,,,,,,,0,2,-4.0,,,,10,25,-30.0,,,,46,43,6.0,56,69,-26.0,140,141,-2.0,257,259,-4.0,10.0,0.0,22.0,-2.0
AnteriorInfarction_006,III,1,AnteriorInfarction,-611,RS,1,0.0,0,627,1,244,500,,,,,,,,,,0,2,-4.0,,,,10,10,0.0,29,29,0.0,47,43,8.0,58,50,16.0,142,142,0.0,253,248,10.0,12.0,14.0,-6.0,10.0
AnteriorInfarction_006,aVR,1,AnteriorInfarction,-611,QS,1,0.0,0,627,1,244,500,,,,,,,,,,0,2,-4.0,25,25,0.0,,,,,,,46,43,6.0,57,62,-10.0,140,140,0.0,257,253,8.0,10.0,12.0,18.0,8.0
AnteriorInfarction_006,aVL,1,AnteriorInfarction,-611,qRs,1,0.0,0,627,1,244,500,,,,,,,,,,0,2,-4.0,10,10,0.0,23,29,-12.0,46,,,46,43,6.0,58,91,-66.0,146,146,0.0,251,254,-6.0,10.0,-2.0,60.0,-6.0
AnteriorInfarction_006,aVF,1,AnteriorInfarction,-611,Rs,1,0.0,0,627,1,244,500,,,,,,,,,,0,2,-4.0,,,,10,10,0.0,29,29,0.0,47,43,8.0,59,50,18.0,141,141,0.0,252,252,0.0,12.0,4.0,-18.0,0.0
AnteriorInfarction_006,V1,1,AnteriorInfarction,-611,rS,1,0.0,0,627,1,244,500,,,,,,,,,,0,2,-4.0,,,,9,9,0.0,23,24,-2.0,46,43,6.0,54,54,0.0,148,148,0.0,255,266,-22.0,10.0,-18.0,-22.0,-22.0
AnteriorInfarction_006,V2,1,AnteriorInfarction,-611,RS,1,0.0,0,627,1,244,500,,,,,,,,,,0,2,-4.0,,,,10,11,-2.0,21,21,0.0,45,43,4.0,57,48,18.0,143,143,0.0,253,267,-28.0,8.0,-24.0,-46.0,-28.0
AnteriorInfarction_006,V3,1,AnteriorInfarction,-611,RS,1,0.0,0,627,1,244,500,,,,,,,,,,1,2,-2.0,,,,11,11,0.0,20,21,-2.0,46,43,6.0,59,70,-22.0,158,158,0.0,248,243,10.0,8.0,12.0,32.0,10.0
AnteriorInfarction_006,V4,1,AnteriorInfarction,-611,RS,1,0.0,0,627,1,244,500,,,,,,,,,,0,2,-4.0,,19,,11,27,-32.0,19,,,46,43,6.0,59,93,-68.0,154,154,0.0,252,248,8.0,10.0,12.0,76.0,8.0
AnteriorInfarction_006,V6,1,AnteriorInfarction,-611,R,1,0.0,0,627,1,244,500,,,,,,,,,,0,2,-4.0,,5,,22,22,0.0,,,,46,43,6.0,58,72,-28.0,147,147,0.0,255,247,16.0,10.0,20.0,44.0,16.0
AnteriorInfarction_007,V3,1,AnteriorInfarction,-608,qR,1,0.0001,0,637,1,247,500,,,,,,,,,,2,3,-2.0,9,9,0.0,27,27,0.0,,,,48,43,10.0,60,50,20.0,141,142,-2.0,243,262,-38.0,12.0,-36.0,-58.0,-36.0
AnteriorInfarction_007,I,1,AnteriorInfarction,-608,qR,1,0.0,0,637,1,247,500,,,,,,,,,,2,3,-2.0,11,11,0.0,23,23,0.0,,,,48,43,10.0,59,48,22.0,165,165,0.0,242,250,-16.0,12.0,-14.0,-38.0,-16.0
AnteriorInfarction_007,II,1,AnteriorInfarction,-608,R,1,0.0,0,637,1,247,500,,,,,,,,,,2,3,-2.0,,,,18,22,-8.0,,,,48,43,10.0,58,70,-24.0,141,141,0.0,244,170,148.0,12.0,150.0,172.0,148.0
AnteriorInfarction_007,III,1,AnteriorInfarction,-608,Rs,1,0.0,0,637,1,247,500,,,,,,,,,,2,3,-2.0,,,,14,14,0.0,29,29,0.0,49,43,12.0,59,50,18.0,141,141,0.0,244,251,-14.0,14.0,-12.0,-32.0,-14.0
AnteriorInfarction_007,aVR,1,AnteriorInfarction,-608,QS,1,0.0,0,637,1,247,500,,,,,,,,,,2,3,-2.0,23,23,0.0,,,,,,,48,43,10.0,59,70,-22.0,141,141,0.0,242,250,-16.0,12.0,-14.0,6.0,-16.0
AnteriorInfarction_007,aVL,1,AnteriorInfarction,-608,QRs,1,0.0,0,637,1,247,500,,,,,,,,,,2,3,-2.0,11,11,0.0,23,28,-10.0,48,,,49,43,12.0,60,94,-68.0,141,142,-2.0,240,250,-20.0,14.0,-18.0,48.0,-18.0
AnteriorInfarction_007,aVF,1,AnteriorInfarction,-608,R,1,0.0,0,637,1,247,500,,,,,,,,,,2,3,-2.0,,,,17,17,0.0,,31,,48,43,10.0,60,70,-20.0,141,141,0.0,244,262,-36.0,12.0,-34.0,-16.0,-36.0
AnteriorInfarction_007,V1,1,AnteriorInfarction,-608,rS,1,0.0002,0,637,1,247,500,,,,,,,,,,2,3,-2.0,,22,,4,33,-58.0,21,,,48,43,10.0,57,48,18.0,149,149,0.0,247,269,-44.0,12.0,-42.0,-62.0,-44.0
AnteriorInfarction_007,V2,1,AnteriorInfarction,-608,qRs,1,0.0005,0,637,1,247,500,,,,,,,,,,2,3,-2.0,10,10,0.0,28,29,-2.0,48,,,48,43,10.0,58,87,-58.0,142,143,-2.0,246,269,-46.0,12.0,-44.0,12.0,-44.0
AnteriorInfarction_007,V5,1,AnteriorInfarction,-608,qR,1,0.0,0,637,1,247,500,,,,,,,,,,2,3,-2.0,7,7,0.0,21,21,0.0,,,,49,43,12.0,60,78,-36.0,145,145,0.0,243,168,150.0,14.0,152.0,186.0,150.0
AnteriorInfarction_007,V6,1,AnteriorInfarction,-608,qR,1,0.0,0,637,1,247,500,,,,,,,,,,2,3,-2.0,6,7,-2.0,21,21,0.0,,,,48,43,10.0,60,50,20.0,145,145,0.0,245,257,-24.0,12.0,-22.0,-44.0,-24.0
AnteriorInfarction_007,V4,1,AnteriorInfarction,-608,qR,1,0.0,0,637,1,247,500,,,,,,,,,,2,3,-2.0,9,9,0.0,25,25,0.0,,,,48,43,10.0,60,50,20.0,140,140,0.0,244,265,-42.0,12.0,-40.0,-62.0,-42.0
AnteriorInfarction_008,V2,1,AnteriorInfarction,-610,rS,1,0.0031,0,637,1,245,500,,,,,,,,,,0,2,-4.0,,,,6,7,-2.0,23,24,-2.0,50,46,8.0,51,52,-2.0,144,144,0.0,269,254,30.0,12.0,34.0,32.0,30.0
AnteriorInfarction_008,I,1,AnteriorInfarction,-610,R,1,0.0019,0,637,1,245,500,,,,,,,,,,0,2,-4.0,,,,28,28,0.0,,,,50,46,8.0,61,100,-78.0,166,167,-2.0,276,252,48.0,12.0,52.0,126.0,50.0
AnteriorInfarction_008,II,1,AnteriorInfarction,-610,R,1,0.0013,0,637,1,245,500,,,,,,,,,,0,2,-4.0,,,,24,25,-2.0,,,,50,46,8.0,61,68,-14.0,143,143,0.0,278,246,64.0,12.0,68.0,78.0,64.0
AnteriorInfarction_008,III,1,AnteriorInfarction,-610,rS,1,0.0009,0,637,1,245,500,,,,,,,,,,0,2,-4.0,,,,10,18,-16.0,30,30,0.0,50,46,8.0,63,52,22.0,147,147,0.0,276,250,52.0,12.0,56.0,30.0,52.0
AnteriorInfarction_008,aVR,1,AnteriorInfarction,-610,QS,1,0.0031,0,637,1,245,500,,,,,,,,,,0,2,-4.0,25,25,0.0,,,,,,,49,46,6.0,63,62,2.0,141,141,0.0,277,263,28.0,10.0,32.0,26.0,28.0
AnteriorInfarction_008,aVF,1,AnteriorInfarction,-610,RS,1,0.0006,0,637,1,245,500,,,,,,,,,,0,2,-4.0,,,,10,19,-18.0,30,31,-2.0,50,46,8.0,64,52,24.0,144,145,-2.0,277,252,50.0,12.0,54.0,26.0,52.0
AnteriorInfarction_008,V3,1,AnteriorInfarction,-610,rS,1,0.003,0,637,1,245,500,,,,,,,,,,0,2,-4.0,,12,,4,27,-46.0,12,,,50,46,8.0,63,52,22.0,157,157,0.0,257,267,-20.0,12.0,-16.0,-42.0,-20.0
AnteriorInfarction_008,V4,1,AnteriorInfarction,-610,qR,1,0.0012,0,637,1,245,500,,,,,,,,,,1,2,-2.0,10,10,0.0,26,26,0.0,,,,50,46,8.0,63,100,-74.0,157,157,0.0,272,246,52.0,10.0,54.0,126.0,52.0
AnteriorInfarction_008,V5,1,AnteriorInfarction,-610,qR,1,0.0007,0,637,1,245,500,,,,,,,,,,0,2,-4.0,8,8,0.0,25,25,0.0,,,,49,46,6.0,64,100,-72.0,168,168,0.0,274,251,46.0,10.0,50.0,118.0,46.0
AnteriorInfarction_008,V6,1,AnteriorInfarction,-610,qR,1,0.0009,0,637,1,245,500,,,,,,,,,,0,2,-4.0,7,7,0.0,23,23,0.0,,,,50,46,8.0,63,75,-24.0,146,146,0.0,276,246,60.0,12.0,64.0,84.0,60.0
AnteriorInfarction_008,aVL,1,AnteriorInfarction,-610,qRs,1,0.001,0,637,1,245,500,,,,,,,,,,0,2,-4.0,16,17,-2.0,29,29,0.0,49,,,49,46,6.0,63,52,22.0,152,153,-2.0,276,261,30.0,10.0,34.0,8.0,32.0
AnteriorInfarction_008,V1,1,AnteriorInfarction,-610,rS,1,0.0033,0,637,1,245,500,,,,,,,,,,0,2,-4.0,,,,7,8,-2.0,24,24,0.0,49,46,6.0,50,52,-4.0,146,146,0.0,277,262,30.0,10.0,34.0,34.0,30.0
AnteriorInfarction_009,V1,1,AnteriorInfarction,-612,rS,1,0.0,0,640,1,243,500,,,,,,,,,,0,2,-4.0,,,,5,9,-8.0,24,24,0.0,45,49,-8.0,53,54,-2.0,160,160,0.0,248,250,-4.0,-4.0,0.0,-2.0,-4.0
AnteriorInfarction_009,I,1,AnteriorInfarction,-612,R,1,0.0,0,640,1,243,500,,,,,,,,,,0,2,-4.0,,,,27,27,0.0,,,,45,49,-8.0,57,99,-84.0,168,168,0.0,249,251,-4.0,-4.0,0.0,80.0,-4.0
AnteriorInfarction_009,II,1,AnteriorInfarction,-612,R,1,0.0,0,640,1,243,500,,,,,,,,,,0,2,-4.0,,,,10,25,-30.0,,35,,45,49,-8.0,58,71,-26.0,142,142,0.0,248,248,0.0,-4.0,4.0,26.0,0.0
AnteriorInfarction_009,III,1,AnteriorInfarction,-612,rS,1,0.0,0,640,1,243,500,,,,,,,,,,0,2,-4.0,,,,5,6,-2.0,29,30,-2.0,45,49,-8.0,56,92,-72.0,143,143,0.0,249,252,-6.0,-4.0,-2.0,66.0,-6.0
AnteriorInfarction_009,aVR,1,AnteriorInfarction,-612,QS,1,0.0,0,640,1,243,500,,,,,,,,,,0,2,-4.0,26,26,0.0,,,,,,,45,49,-8.0,58,64,-12.0,142,142,0.0,250,251,-2.0,-4.0,2.0,10.0,-2.0
AnteriorInfarction_009,aVL,1,AnteriorInfarction,-612,R,1,0.0,0,640,1,243,500,,,,,,,,,,0,2,-4.0,,,,29,29,0.0,,,,45,49,-8.0,58,96,-76.0,167,167,0.0,248,248,0.0,-4.0,4.0,76.0,0.0
AnteriorInfarction_009,aVF,1,AnteriorInfarction,-612,rS,1,0.0,0,640,1,243,500,,,,,,,,,,0,2,-4.0,,,,9,17,-16.0,30,30,0.0,45,49,-8.0,60,87,-54.0,143,143,0.0,247,243,8.0,-4.0,12.0,62.0,8.0
AnteriorInfarction_009,V2,1,AnteriorInfarction,-612,rS,1,0.0,0,640,1,243,500,,,,,,,,,,0,2,-4.0,,,,5,8,-6.0,22,22,0.0,45,49,-8.0,58,54,8.0,140,140,0.0,247,250,-6.0,-4.0,-2.0,-14.0,-6.0
AnteriorInfarction_009,V3,1,AnteriorInfarction,-612,rS,1,0.0,0,640,1,243,500,,,,,,,,,,0,2,-4.0,,,,8,8,0.0,21,22,-2.0,45,49,-8.0,61,56,10.0,138,138,0.0,245,222,46.0,-4.0,50.0,36.0,46.0
AnteriorInfarction_009,V4,1,AnteriorInfarction,-612,RS,1,0.0,0,640,1,243,500,,,,,,,,,,0,2,-4.0,,21,,8,28,-40.0,21,,,45,49,-8.0,62,64,-4.0,138,138,0.0,246,246,0.0,-4.0,4.0,4.0,0.0
AnteriorInfarction_009,V5,1,AnteriorInfarction,-612,R,1,0.0,0,640,1,243,500,,,,,,,,,,0,2,-4.0,,,,26,26,0.0,,,,45,49,-8.0,63,81,-36.0,144,145,-2.0,248,170,156.0,-4.0,160.0,192.0,158.0
AnteriorInfarction_009,V6,1,AnteriorInfarction,-612,Rs,1,0.0,0,640,1,243,500,,,,,,,,,,0,2,-4.0,,,,22,22,0.0,34,34,0.0,45,49,-8.0,63,70,-14.0,145,146,-2.0,249,237,24.0,-4.0,28.0,38.0,26.0
AnteriorInfarction_010,V2,1,AnteriorInfarction,-607,rS,1,0.0224,0,636,1,248,500,,,,,,,,,,1,2,-2.0,,,,4,4,0.0,22,23,-2.0,50,46,8.0,64,48,32.0,153,153,0.0,265,292,-54.0,10.0,-52.0,-86.0,-54.0
AnteriorInfarction_010,I,1,AnteriorInfarction,-607,R,1,0.0023,0,636,1,248,500,,,,,,,,,,1,2,-2.0,,,,10,30,-40.0,,,,49,46,6.0,61,93,-64.0,165,165,0.0,291,252,78.0,8.0,80.0,142.0,78.0
AnteriorInfarction_010,II,1,AnteriorInfarction,-607,R,1,0.0032,0,636,1,248,500,,,,,,,,,,1,2,-2.0,,,,8,21,-26.0,,,,50,46,8.0,60,76,-32.0,143,143,0.0,289,271,36.0,10.0,38.0,68.0,36.0
AnteriorInfarction_010,III,1,AnteriorInfarction,-607,rS,1,0.0033,0,636,1,248,500,,,,,,,,,,1,2,-2.0,,,,6,19,-26.0,32,32,0.0,49,46,6.0,61,83,-44.0,148,148,0.0,285,251,68.0,8.0,70.0,112.0,68.0
AnteriorInfarction_010,aVR,1,AnteriorInfarction,-607,QS,1,0.0013,0,636,1,248,500,,,,,,,,,,1,2,-2.0,28,29,-2.0,,,,,,,49,46,6.0,61,70,-18.0,141,141,0.0,235,253,-36.0,8.0,-34.0,-18.0,-36.0
AnteriorInfarction_010,aVL,1,AnteriorInfarction,-607,QRS,1,0.0018,0,636,1,248,500,,,,,,,,,,1,2,-2.0,5,6,-2.0,10,32,-44.0,49,,,49,46,6.0,61,98,-74.0,154,155,-2.0,287,252,70.0,8.0,72.0,144.0,72.0
AnteriorInfarction_010,aVF,1,AnteriorInfarction,-607,RS,1,0.0008,0,636,1,248,500,,,,,,,,,,0,2,-4.0,,,,7,20,-26.0,33,33,0.0,49,46,6.0,62,72,-20.0,145,145,0.0,290,251,78.0,10.0,82.0,98.0,78.0
AnteriorInfarction_010,V3,1,AnteriorInfarction,-607,QR,1,0.0112,0,636,1,248,500,,,,,,,,,,1,2,-2.0,20,21,-2.0,31,32,-2.0,,,,50,46,8.0,66,96,-60.0,141,141,0.0,242,277,-70.0,10.0,-68.0,-10.0,-70.0
AnteriorInfarction_010,V4,1,AnteriorInfarction,-607,qR,1,0.0047,0,636,1,248,500,,,,,,,,,,1,2,-2.0,11,11,0.0,28,29,-2.0,,,,50,46,8.0,64,53,22.0,142,142,0.0,234,262,-56.0,10.0,-54.0,-78.0,-56.0
AnteriorInfarction_010,V6,1,AnteriorInfarction,-607,Rs,1,0.0026,0,636,1,248,500,,,,,,,,,,1,2,-2.0,,,,20,20,0.0,27,28,-2.0,50,46,8.0,64,74,-20.0,144,144,0.0,288,273,30.0,10.0,32.0,50.0,30.0
AnteriorInfarction_010,V1,1,AnteriorInfarction,-607,rS,1,0.0087,0,636,1,248,500,,,,,,,,,,1,2,-2.0,,,,4,4,0.0,21,22,-2.0,49,46,6.0,57,47,20.0,151,151,0.0,281,269,24.0,8.0,26.0,4.0,24.0
AnteriorInfarction_010,V5,1,AnteriorInfarction,-607,qR,1,0.0005,0,636,1,248,500,,,,,,,,,,1,2,-2.0,7,7,0.0,24,24,0.0,,,,49,46,6.0,63,98,-70.0,148,148,0.0,233,251,-36.0,8.0,-34.0,34.0,-36.0
