record_id,lead,beat_id,disease_class,crop_start,qrs_pattern_pred,order_ok_pred,p_head_prob,seg_emits_p,qrs_anchor,anchor_in_qrs,window_end,read_end,p_onset_pred,p_onset_true,p_onset_err_ms,p_peak_pred,p_peak_true,p_peak_err_ms,p_offset_pred,p_offset_true,p_offset_err_ms,qrs_onset_pred,qrs_onset_true,qrs_onset_err_ms,q_peak_pred,q_peak_true,q_peak_err_ms,r_peak_pred,r_peak_true,r_peak_err_ms,s_peak_pred,s_peak_true,s_peak_err_ms,qrs_offset_pred,qrs_offset_true,qrs_offset_err_ms,t_onset_pred,t_onset_true,t_onset_err_ms,t_peak_pred,t_peak_true,t_peak_err_ms,t_offset_pred,t_offset_true,t_offset_err_ms,qrs_duration_err_ms,qt_interval_err_ms,t_duration_err_ms,t_peak_to_end_err_ms
AnteriorInfarction_004,V2,1,AnteriorInfarction,-604,rS,1,0.0002,0,637,1,251,500,,,,,,,,,,1,2,-2.0,,,,4,12,-16.0,26,26,0.0,46,46,0.0,54,53,2.0,154,155,-2.0,262,262,0.0,2.0,2.0,-2.0,2.0
AnteriorInfarction_004,V3,1,AnteriorInfarction,-604,QR,1,0.0001,0,637,1,251,500,,,,,,,,,,2,2,0.0,9,10,-2.0,20,32,-24.0,,,,47,46,2.0,59,87,-56.0,143,175,-64.0,256,255,2.0,2.0,2.0,58.0,66.0
AnteriorInfarction_004,V4,1,AnteriorInfarction,-604,R,1,0.0001,0,637,1,251,500,,,,,,,,,,2,2,0.0,,7,,31,31,0.0,,,,48,46,4.0,63,59,8.0,176,170,12.0,258,251,14.0,4.0,14.0,6.0,2.0
AnteriorInfarction_004,V5,1,AnteriorInfarction,-604,R,1,0.0,0,637,1,251,500,,,,,,,,,,2,2,0.0,,7,,26,26,0.0,,,,48,46,4.0,59,94,-70.0,148,148,0.0,276,251,50.0,4.0,50.0,120.0,50.0
AnteriorInfarction_004,V6,1,AnteriorInfarction,-604,Rs,1,0.0001,0,637,1,251,500,,,,,,,,,,2,2,0.0,,4,,20,20,0.0,30,31,-2.0,48,46,4.0,60,62,-4.0,144,144,0.0,276,251,50.0,4.0,50.0,54.0,50.0
AnteriorInfarction_005,V3,1,AnteriorInfarction,-605,QRs,1,0.0,0,638,1,250,500,,,,,,,,,,3,5,-4.0,8,8,0.0,17,31,-28.0,49,,,49,48,2.0,61,89,-56.0,146,146,0.0,252,266,-28.0,6.0,-24.0,28.0,-28.0
AnteriorInfarction_005,I,1,AnteriorInfarction,-605,R,1,0.0,0,638,1,250,500,,,,,,,,,,2,5,-6.0,,,,10,26,-32.0,,,,49,48,2.0,60,72,-24.0,137,137,0.0,251,250,2.0,8.0,8.0,26.0,2.0
AnteriorInfarction_005,II,1,AnteriorInfarction,-605,R,1,0.0,0,638,1,250,500,,,,,,,,,,2,5,-6.0,,,,16,24,-16.0,,44,,48,48,0.0,61,50,22.0,142,142,0.0,253,267,-28.0,6.0,-22.0,-50.0,-28.0
AnteriorInfarction_005,III,1,AnteriorInfarction,-605,RS,1,0.0,0,638,1,250,500,,,,,,,,,,2,5,-6.0,,,,6,17,-22.0,31,31,0.0,49,48,2.0,61,70,-18.0,147,148,-2.0,254,234,40.0,8.0,46.0,58.0,42.0
AnteriorInfarction_005,aVR,1,AnteriorInfarction,-605,QS,1,0.0,0,638,1,250,500,,,,,,,,,,3,5,-4.0,24,24,0.0,,,,,,,49,48,2.0,61,66,-10.0,140,140,0.0,257,255,4.0,6.0,8.0,14.0,4.0
AnteriorInfarction_005,aVL,1,AnteriorInfarction,-605,qrS,1,0.0,0,638,1,250,500,,,,,,,,,,2,5,-6.0,5,18,-26.0,8,31,-46.0,17,,,49,48,2.0,60,50,20.0,153,153,0.0,249,263,-28.0,8.0,-22.0,-48.0,-28.0
AnteriorInfarction_005,aVF,1,AnteriorInfarction,-605,R,1,0.0,0,638,1,250,500,,,,,,,,,,2,5,-6.0,,,,16,24,-16.0,,38,,49,48,2.0,61,52,18.0,144,144,0.0,254,262,-16.0,8.0,-10.0,-34.0,-16.0
AnteriorInfarction_005,V1,1,AnteriorInfarction,-605,rS,1,0.0,0,638,1,250,500,,,,,,,,,,2,5,-6.0,,23,,5,33,-56.0,23,48,-50.0,50,48,4.0,59,100,-82.0,137,137,0.0,253,269,-32.0,10.0,-26.0,50.0,-32.0
AnteriorInfarction_005,V2,1,AnteriorInfarction,-605,qRs,1,0.0,0,638,1,250,500,,,,,,,,,,2,5,-6.0,22,22,0.0,31,31,0.0,50,53,-6.0,50,48,4.0,59,87,-56.0,142,142,0.0,253,274,-42.0,10.0,-36.0,14.0,-42.0
AnteriorInfarction_005,V4,1,AnteriorInfarction,-605,qR,1,0.0,0,638,1,250,500,,,,,,,,,,2,5,-6.0,8,8,0.0,29,29,0.0,,,,49,48,2.0,61,58,6.0,144,145,-2.0,251,263,-24.0,8.0,-18.0,-30.0,-22.0
AnteriorInfarction_005,V5,1,AnteriorInfarction,-605,qR,1,0.0,0,638,1,250,500,,,,,,,,,,2,5,-6.0,6,7,-2.0,24,25,-2.0,,,,49,48,2.0,61,101,-80.0,172,172,0.0,261,254,14.0,8.0,20.0,94.0,14.0
AnteriorInfarction_005,V6,1,AnteriorInfarction,-605,R,1,0.0,0,638,1,250,500,,,,,,,,,,2,5,-6.0,,,,21,22,-2.0,,,,48,48,0.0,60,52,16.0,143,143,0.0,259,263,-8.0,6.0,-2.0,-24.0,-8.0
AnteriorInfarction_006,V5,1,AnteriorInfarction,-611,R,1,0.0,0,627,1,244,500,,,,,,,,,,2,2,0.0,,,,26,26,0.0,,,,42,43,-2.0,56,98,-84.0,169,169,0.0,260,259,2.0,-2.0,2.0,86.0,2.0
AnteriorInfarction_006,I,1,AnteriorInfarction,-611,R,1,0.0,0,627,1,244,500,,,,,,,,,,2,2,0.0,,,,8,29,-42.0,,48,,43,43,0.0,57,102,-90.0,168,168,0.0,256,255,2.0,0.0,2.0,92.0,2.0
AnteriorInfarction_006,II,1,AnteriorInfarction,-611,R,1,0.0,0,627,1,244,500,,,,,,,,,,2,2,0.0,,,,10,25,-30.0,,,,42,43,-2.0,59,69,-20.0,140,141,-2.0,255,259,-8.0,-2.0,-8.0,12.0,-6.0
AnteriorInfarction_006,III,1,AnteriorInfarction,-611,RS,1,0.0,0,627,1,244,500,,,,,,,,,,2,2,0.0,,,,10,10,0.0,29,29,0.0,43,43,0.0,59,50,18.0,142,142,0.0,253,248,10.0,0.0,10.0,-8.0,10.0
AnteriorInfarction_006,aVR,1,AnteriorInfarction,-611,QS,1,0.0,0,627,1,244,500,,,,,,,,,,2,2,0.0,25,25,0.0,,,,,,,42,43,-2.0,59,62,-6.0,140,140,0.0,260,253,14.0,-2.0,14.0,20.0,14.0
AnteriorInfarction_006,aVL,1,AnteriorInfarction,-611,qRs,1,0.0,0,627,1,244,500,,,,,,,,,,2,2,0.0,10,10,0.0,23,29,-12.0,43,,,43,43,0.0,55,91,-72.0,146,146,0.0,253,254,-2.0,0.0,-2.0,70.0,-2.0
AnteriorInfarction_006,aVF,1,AnteriorInfarction,-611,Rs,1,0.0,0,627,1,244,500,,,,,,,,,,2,2,0.0,,,,10,10,0.0,29,29,0.0,42,43,-2.0,60,50,20.0,141,141,0.0,254,252,4.0,-2.0,4.0,-16.0,4.0
AnteriorInfarction_006,V1,1,AnteriorInfarction,-611,rS,1,0.0,0,627,1,244,500,,,,,,,,,,2,2,0.0,,,,9,9,0.0,23,24,-2.0,42,43,-2.0,51,54,-6.0,148,148,0.0,255,266,-22.0,-2.0,-22.0,-16.0,-22.0
AnteriorInfarction_006,V2,1,AnteriorInfarction,-611,rS,1,0.0,0,627,1,244,500,,,,,,,,,,2,2,0.0,,,,10,11,-2.0,21,21,0.0,43,43,0.0,52,48,8.0,143,143,0.0,255,267,-24.0,0.0,-24.0,-32.0,-24.0
AnteriorInfarction_006,V3,1,AnteriorInfarction,-611,RS,1,0.0,0,627,1,244,500,,,,,,,,,,2,2,0.0,,,,11,11,0.0,20,21,-2.0,42,43,-2.0,57,70,-26.0,158,158,0.0,252,243,18.0,-2.0,18.0,44.0,18.0
AnteriorInfarction_006,V4,1,AnteriorInfarction,-611,RS,1,0.0,0,627,1,244,500,,,,,,,,,,2,2,0.0,,19,,11,27,-32.0,19,,,42,43,-2.0,59,93,-68.0,154,154,0.0,254,248,12.0,-2.0,12.0,80.0,12.0
AnteriorInfarction_006,V6,1,AnteriorInfarction,-611,R,1,0.0,0,627,1,244,500,,,,,,,,,,2,2,0.0,,5,,22,22,0.0,,,,42,43,-2.0,58,72,-28.0,147,147,0.0,261,247,28.0,-2.0,28.0,56.0,28.0
AnteriorInfarction_007,V3,1,AnteriorInfarction,-608,qR,1,0.0,0,637,1,247,500,,,,,,,,,,2,3,-2.0,9,9,0.0,27,27,0.0,,,,48,43,10.0,60,50,20.0,141,142,-2.0,248,262,-28.0,12.0,-26.0,-48.0,-26.0
AnteriorInfarction_007,I,1,AnteriorInfarction,-608,qR,1,0.0,0,637,1,247,500,,,,,,,,,,2,3,-2.0,11,11,0.0,23,23,0.0,,,,48,43,10.0,59,48,22.0,165,165,0.0,245,250,-10.0,12.0,-8.0,-32.0,-10.0
AnteriorInfarction_007,II,1,AnteriorInfarction,-608,R,1,0.0,0,637,1,247,500,,,,,,,,,,2,3,-2.0,,,,18,22,-8.0,,,,48,43,10.0,59,70,-22.0,141,141,0.0,245,170,150.0,12.0,152.0,172.0,150.0
AnteriorInfarction_007,III,1,AnteriorInfarction,-608,Rs,1,0.0,0,637,1,247,500,,,,,,,,,,2,3,-2.0,,,,14,14,0.0,29,29,0.0,48,43,10.0,59,50,18.0,141,141,0.0,246,251,-10.0,12.0,-8.0,-28.0,-10.0
AnteriorInfarction_007,aVR,1,AnteriorInfarction,-608,QS,1,0.0,0,637,1,247,500,,,,,,,,,,2,3,-2.0,23,23,0.0,,,,,,,48,43,10.0,60,70,-20.0,141,141,0.0,247,250,-6.0,12.0,-4.0,14.0,-6.0
AnteriorInfarction_007,aVL,1,AnteriorInfarction,-608,QRs,1,0.0,0,637,1,247,500,,,,,,,,,,2,3,-2.0,11,11,0.0,23,28,-10.0,48,,,48,43,10.0,58,94,-72.0,141,142,-2.0,242,250,-16.0,12.0,-14.0,56.0,-14.0
AnteriorInfarction_007,aVF,1,AnteriorInfarction,-608,R,1,0.0,0,637,1,247,500,,,,,,,,,,2,3,-2.0,,,,17,17,0.0,,31,,48,43,10.0,60,70,-20.0,141,141,0.0,250,262,-24.0,12.0,-22.0,-4.0,-24.0
AnteriorInfarction_007,V1,1,AnteriorInfarction,-608,rS,1,0.0,0,637,1,247,500,,,,,,,,,,2,3,-2.0,,22,,4,33,-58.0,21,,,48,43,10.0,57,48,18.0,149,149,0.0,252,269,-34.0,12.0,-32.0,-52.0,-34.0
AnteriorInfarction_007,V2,1,AnteriorInfarction,-608,qRs,1,0.0,0,637,1,247,500,,,,,,,,,,2,3,-2.0,10,10,0.0,28,29,-2.0,47,,,47,43,8.0,57,87,-60.0,142,143,-2.0,252,269,-34.0,10.0,-32.0,26.0,-32.0
AnteriorInfarction_007,V5,1,AnteriorInfarction,-608,qR,1,0.0,0,637,1,247,500,,,,,,,,,,2,3,-2.0,7,7,0.0,21,21,0.0,,,,49,43,12.0,59,78,-38.0,145,145,0.0,248,168,160.0,14.0,162.0,198.0,160.0
AnteriorInfarction_007,V6,1,AnteriorInfarction,-608,qR,1,0.0,0,637,1,247,500,,,,,,,,,,2,3,-2.0,6,7,-2.0,21,21,0.0,,,,49,43,12.0,59,50,18.0,145,145,0.0,252,257,-10.0,14.0,-8.0,-28.0,-10.0
AnteriorInfarction_007,V4,1,AnteriorInfarction,-608,qR,1,0.0,0,637,1,247,500,,,,,,,,,,2,3,-2.0,9,9,0.0,25,25,0.0,,,,48,43,10.0,60,50,20.0,140,140,0.0,250,265,-30.0,12.0,-28.0,-50.0,-30.0
AnteriorInfarction_008,V2,1,AnteriorInfarction,-610,rS,1,0.0004,0,637,1,245,500,,,,,,,,,,1,2,-2.0,,,,6,7,-2.0,23,24,-2.0,45,46,-2.0,53,52,2.0,144,144,0.0,255,254,2.0,0.0,4.0,0.0,2.0
AnteriorInfarction_008,I,1,AnteriorInfarction,-610,R,1,0.0003,0,637,1,245,500,,,,,,,,,,2,2,0.0,,,,28,28,0.0,,,,50,46,8.0,59,100,-82.0,166,167,-2.0,254,252,4.0,8.0,4.0,86.0,6.0
AnteriorInfarction_008,II,1,AnteriorInfarction,-610,R,1,0.0001,0,637,1,245,500,,,,,,,,,,1,2,-2.0,,,,24,25,-2.0,,,,44,46,-4.0,59,68,-18.0,143,143,0.0,254,246,16.0,-2.0,18.0,34.0,16.0
AnteriorInfarction_008,III,1,AnteriorInfarction,-610,rS,1,0.0001,0,637,1,245,500,,,,,,,,,,1,2,-2.0,,,,10,18,-16.0,30,30,0.0,48,46,4.0,59,52,14.0,147,147,0.0,254,250,8.0,6.0,10.0,-6.0,8.0
AnteriorInfarction_008,aVR,1,AnteriorInfarction,-610,QS,1,0.0003,0,637,1,245,500,,,,,,,,,,1,2,-2.0,25,25,0.0,,,,,,,45,46,-2.0,62,62,0.0,141,141,0.0,257,263,-12.0,0.0,-10.0,-12.0,-12.0
AnteriorInfarction_008,aVF,1,AnteriorInfarction,-610,RS,1,0.0001,0,637,1,245,500,,,,,,,,,,1,2,-2.0,,,,10,19,-18.0,30,31,-2.0,46,46,0.0,61,52,18.0,144,145,-2.0,254,252,4.0,2.0,6.0,-14.0,6.0
AnteriorInfarction_008,V3,1,AnteriorInfarction,-610,rS,1,0.0002,0,637,1,245,500,,,,,,,,,,1,2,-2.0,,12,,4,27,-46.0,12,,,44,46,-4.0,58,52,12.0,157,157,0.0,252,267,-30.0,-2.0,-28.0,-42.0,-30.0
AnteriorInfarction_008,V4,1,AnteriorInfarction,-610,qR,1,0.0,0,637,1,245,500,,,,,,,,,,2,2,0.0,10,10,0.0,26,26,0.0,,,,45,46,-2.0,62,100,-76.0,157,157,0.0,253,246,14.0,-2.0,14.0,90.0,14.0
AnteriorInfarction_008,V5,1,AnteriorInfarction,-610,qR,1,0.0,0,637,1,245,500,,,,,,,,,,2,2,0.0,8,8,0.0,25,25,0.0,,,,44,46,-4.0,57,100,-86.0,168,168,0.0,261,251,20.0,-4.0,20.0,106.0,20.0
AnteriorInfarction_008,V6,1,AnteriorInfarction,-610,qR,1,0.0,0,637,1,245,500,,,,,,,,,,1,2,-2.0,7,7,0.0,23,23,0.0,,,,45,46,-2.0,59,75,-32.0,146,146,0.0,260,246,28.0,0.0,30.0,60.0,28.0
AnteriorInfarction_008,aVL,1,AnteriorInfarction,-610,qRs,1,0.0002,0,637,1,245,500,,,,,,,,,,1,2,-2.0,16,17,-2.0,29,29,0.0,46,,,46,46,0.0,57,52,10.0,152,153,-2.0,253,261,-16.0,2.0,-14.0,-26.0,-14.0
AnteriorInfarction_008,V1,1,AnteriorInfarction,-610,rS,1,0.0005,0,637,1,245,500,,,,,,,,,,1,2,-2.0,,,,7,8,-2.0,24,24,0.0,43,46,-6.0,52,52,0.0,146,146,0.0,255,262,-14.0,-4.0,-12.0,-14.0,-14.0
AnteriorInfarction_009,V1,1,AnteriorInfarction,-612,rS,1,0.0,0,640,1,243,500,,,,,,,,,,1,2,-2.0,,,,5,9,-8.0,24,24,0.0,44,49,-10.0,50,54,-8.0,160,160,0.0,246,250,-8.0,-8.0,-6.0,0.0,-8.0
AnteriorInfarction_009,I,1,AnteriorInfarction,-612,R,1,0.0,0,640,1,243,500,,,,,,,,,,1,2,-2.0,,,,27,27,0.0,,,,45,49,-8.0,62,99,-74.0,168,168,0.0,248,251,-6.0,-6.0,-4.0,68.0,-6.0
AnteriorInfarction_009,II,1,AnteriorInfarction,-612,R,1,0.0,0,640,1,243,500,,,,,,,,,,1,2,-2.0,,,,10,25,-30.0,,35,,44,49,-10.0,67,71,-8.0,142,142,0.0,246,248,-4.0,-8.0,-2.0,4.0,-4.0
AnteriorInfarction_009,III,1,AnteriorInfarction,-612,rS,1,0.0,0,640,1,243,500,,,,,,,,,,1,2,-2.0,,,,5,6,-2.0,29,30,-2.0,45,49,-8.0,60,92,-64.0,143,143,0.0,247,252,-10.0,-6.0,-8.0,54.0,-10.0
AnteriorInfarction_009,aVR,1,AnteriorInfarction,-612,QS,1,0.0,0,640,1,243,500,,,,,,,,,,1,2,-2.0,26,26,0.0,,,,,,,45,49,-8.0,71,64,14.0,142,142,0.0,248,251,-6.0,-6.0,-4.0,-20.0,-6.0
AnteriorInfarction_009,aVL,1,AnteriorInfarction,-612,R,1,0.0,0,640,1,243,500,,,,,,,,,,1,2,-2.0,,,,29,29,0.0,,,,45,49,-8.0,60,96,-72.0,167,167,0.0,246,248,-4.0,-6.0,-2.0,68.0,-4.0
AnteriorInfarction_009,aVF,1,AnteriorInfarction,-612,rS,1,0.0,0,640,1,243,500,,,,,,,,,,1,2,-2.0,,,,9,17,-16.0,30,30,0.0,45,49,-8.0,63,87,-48.0,143,143,0.0,246,243,6.0,-6.0,8.0,54.0,6.0
AnteriorInfarction_009,V2,1,AnteriorInfarction,-612,rS,1,0.0,0,640,1,243,500,,,,,,,,,,1,2,-2.0,,,,5,8,-6.0,22,22,0.0,44,49,-10.0,49,54,-10.0,140,140,0.0,246,250,-8.0,-8.0,-6.0,2.0,-8.0
AnteriorInfarction_009,V3,1,AnteriorInfarction,-612,rS,1,0.0,0,640,1,243,500,,,,,,,,,,1,2,-2.0,,,,8,8,0.0,21,22,-2.0,44,49,-10.0,57,56,2.0,138,138,0.0,245,222,46.0,-8.0,48.0,44.0,46.0
AnteriorInfarction_009,V4,1,AnteriorInfarction,-612,RS,1,0.0,0,640,1,243,500,,,,,,,,,,1,2,-2.0,,21,,8,28,-40.0,21,,,45,49,-8.0,62,64,-4.0,138,138,0.0,245,246,-2.0,-6.0,0.0,2.0,-2.0
AnteriorInfarction_009,V5,1,AnteriorInfarction,-612,R,1,0.0,0,640,1,243,500,,,,,,,,,,1,2,-2.0,,,,26,26,0.0,,,,45,49,-8.0,60,81,-42.0,144,145,-2.0,249,170,158.0,-6.0,160.0,200.0,160.0
AnteriorInfarction_009,V6,1,AnteriorInfarction,-612,Rs,1,0.0,0,640,1,243,500,,,,,,,,,,1,2,-2.0,,,,22,22,0.0,34,34,0.0,44,49,-10.0,62,70,-16.0,145,146,-2.0,248,237,22.0,-8.0,24.0,38.0,24.0
AnteriorInfarction_010,V2,1,AnteriorInfarction,-607,rS,1,0.0019,0,636,1,248,500,,,,,,,,,,2,2,0.0,,,,4,4,0.0,22,23,-2.0,51,46,10.0,52,48,8.0,153,153,0.0,248,292,-88.0,10.0,-88.0,-96.0,-88.0
AnteriorInfarction_010,I,1,AnteriorInfarction,-607,R,1,0.0002,0,636,1,248,500,,,,,,,,,,2,2,0.0,,,,10,30,-40.0,,,,50,46,8.0,57,93,-72.0,165,165,0.0,263,252,22.0,8.0,22.0,94.0,22.0
AnteriorInfarction_010,II,1,AnteriorInfarction,-607,R,1,0.0001,0,636,1,248,500,,,,,,,,,,2,2,0.0,,,,8,21,-26.0,,,,51,46,10.0,58,76,-36.0,143,143,0.0,255,271,-32.0,10.0,-32.0,4.0,-32.0
AnteriorInfarction_010,III,1,AnteriorInfarction,-607,rS,1,0.0003,0,636,1,248,500,,,,,,,,,,2,2,0.0,,,,6,19,-26.0,32,32,0.0,50,46,8.0,58,83,-50.0,148,148,0.0,256,251,10.0,8.0,10.0,60.0,10.0
AnteriorInfarction_010,aVR,1,AnteriorInfarction,-607,QS,1,0.0001,0,636,1,248,500,,,,,,,,,,2,2,0.0,28,29,-2.0,,,,,,,49,46,6.0,58,70,-24.0,141,141,0.0,268,253,30.0,6.0,30.0,54.0,30.0
AnteriorInfarction_010,aVL,1,AnteriorInfarction,-607,qRS,1,0.0002,0,636,1,248,500,,,,,,,,,,2,2,0.0,5,6,-2.0,10,32,-44.0,49,,,49,46,6.0,55,98,-86.0,154,155,-2.0,252,252,0.0,6.0,0.0,86.0,2.0
AnteriorInfarction_010,aVF,1,AnteriorInfarction,-607,RS,1,0.0,0,636,1,248,500,,,,,,,,,,2,2,0.0,,,,7,20,-26.0,33,33,0.0,50,46,8.0,59,72,-26.0,145,145,0.0,260,251,18.0,8.0,18.0,44.0,18.0
AnteriorInfarction_010,V3,1,AnteriorInfarction,-607,QR,1,0.0008,0,636,1,248,500,,,,,,,,,,2,2,0.0,20,21,-2.0,31,32,-2.0,,,,53,46,14.0,54,96,-84.0,141,141,0.0,244,277,-66.0,14.0,-66.0,18.0,-66.0
AnteriorInfarction_010,V4,1,AnteriorInfarction,-607,qR,1,0.0003,0,636,1,248,500,,,,,,,,,,2,2,0.0,11,11,0.0,28,29,-2.0,,,,50,46,8.0,59,53,12.0,142,142,0.0,267,262,10.0,8.0,10.0,-2.0,10.0
AnteriorInfarction_010,V6,1,AnteriorInfarction,-607,Rs,1,0.0002,0,636,1,248,500,,,,,,,,,,2,2,0.0,,,,20,20,0.0,27,28,-2.0,50,46,8.0,56,74,-36.0,144,144,0.0,279,273,12.0,8.0,12.0,48.0,12.0
AnteriorInfarction_010,V1,1,AnteriorInfarction,-607,rS,1,0.0008,0,636,1,248,500,,,,,,,,,,2,2,0.0,,,,4,4,0.0,21,22,-2.0,50,46,8.0,51,47,8.0,151,151,0.0,250,269,-38.0,8.0,-38.0,-46.0,-38.0
AnteriorInfarction_010,V5,1,AnteriorInfarction,-607,qR,1,0.0001,0,636,1,248,500,,,,,,,,,,2,2,0.0,7,7,0.0,24,24,0.0,,,,51,46,10.0,53,98,-90.0,148,148,0.0,287,251,72.0,10.0,72.0,162.0,72.0
