record_id,lead,disease_class,label_quality,qrs_end_flag,pred_qrs_onset,true_qrs_onset,err_qrs_onset,pred_qrs_offset,true_qrs_offset,err_qrs_offset,pred_t_onset,true_t_onset,err_t_onset,pred_t_peak,true_t_peak,err_t_peak,pred_t_offset,true_t_offset,err_t_offset,bioerr_qrs_duration,bioerr_qt_interval,bioerr_t_duration,bioerr_t_peak_to_end
AnteriorIschemia_006,aVR,AnteriorIschemia,reviewed,False,4.0,3.0,1.0,76.0,117.0,-41.0,188.0,128.0,60.0,278.0,278.0,0.0,350.0,350.0,0.0,-42.0,-1.0,-60.0,0.0
AnteriorIschemia_007,V2,AnteriorIschemia,reviewed,False,10.0,5.0,5.0,78.0,108.0,-30.0,152.0,123.0,29.0,214.0,215.0,-1.0,336.0,335.0,1.0,-35.0,-4.0,-28.0,2.0
AnteriorIschemia_008,aVR,AnteriorIschemia,reviewed,False,4.0,3.0,1.0,78.0,115.0,-37.0,190.0,128.0,62.0,280.0,280.0,0.0,348.0,343.0,5.0,-38.0,4.0,-57.0,5.0
AnteriorIschemia_009,V3,AnteriorIschemia,reviewed,False,0.0,3.0,-3.0,88.0,110.0,-22.0,146.0,117.0,29.0,224.0,223.0,1.0,338.0,337.0,1.0,-19.0,4.0,-28.0,0.0
AnteriorIschemia_010,aVR,AnteriorIschemia,reviewed,False,10.0,3.0,7.0,90.0,76.0,14.0,194.0,128.0,66.0,282.0,282.0,0.0,362.0,348.0,14.0,7.0,7.0,-52.0,14.0
AnteriorIschemia_011,V5,AnteriorIschemia,reviewed,True,4.0,3.0,1.0,108.0,93.0,15.0,194.0,171.0,23.0,296.0,295.0,1.0,356.0,343.0,13.0,14.0,12.0,-10.0,12.0
AnteriorIschemia_012,aVR,AnteriorIschemia,reviewed,True,4.0,4.0,0.0,118.0,84.0,34.0,196.0,117.0,79.0,282.0,282.0,0.0,368.0,370.0,-2.0,34.0,-2.0,-81.0,-2.0
AnteriorIschemia_013,I,AnteriorIschemia,reviewed,False,10.0,5.0,5.0,82.0,88.0,-6.0,204.0,101.0,103.0,280.0,280.0,0.0,338.0,331.0,7.0,-11.0,2.0,-96.0,7.0
AnteriorIschemia_014,I,AnteriorIschemia,reviewed,False,2.0,8.0,-6.0,88.0,85.0,3.0,200.0,112.0,88.0,280.0,279.0,1.0,350.0,357.0,-7.0,9.0,-1.0,-95.0,-8.0
AnteriorIschemia_015,aVR,AnteriorIschemia,reviewed,False,10.0,5.0,5.0,86.0,84.0,2.0,206.0,160.0,46.0,288.0,287.0,1.0,354.0,345.0,9.0,-3.0,4.0,-37.0,8.0
AnteriorIschemia_016,V3,AnteriorIschemia,reviewed,False,10.0,5.0,5.0,80.0,101.0,-21.0,156.0,124.0,32.0,256.0,255.0,1.0,334.0,324.0,10.0,-26.0,5.0,-22.0,9.0
AnteriorIschemia_017,I,AnteriorIschemia,reviewed,False,10.0,3.0,7.0,88.0,120.0,-32.0,98.0,136.0,-38.0,266.0,265.0,1.0,342.0,340.0,2.0,-39.0,-5.0,40.0,1.0
AnteriorIschemia_018,II,AnteriorIschemia,reviewed,False,10.0,4.0,6.0,84.0,109.0,-25.0,214.0,137.0,77.0,286.0,286.0,0.0,354.0,358.0,-4.0,-31.0,-10.0,-81.0,-4.0
AnteriorIschemia_019,II,AnteriorIschemia,reviewed,False,10.0,9.0,1.0,88.0,84.0,4.0,212.0,131.0,81.0,288.0,288.0,0.0,358.0,355.0,3.0,3.0,2.0,-78.0,3.0
AnteriorIschemia_020,I,AnteriorIschemia,reviewed,False,10.0,4.0,6.0,84.0,92.0,-8.0,196.0,156.0,40.0,276.0,275.0,1.0,330.0,334.0,-4.0,-14.0,-10.0,-44.0,-5.0
Healthy_001,V1,Healthy,reviewed,False,2.0,4.0,-2.0,72.0,88.0,-16.0,162.0,100.0,62.0,276.0,276.0,0.0,338.0,332.0,6.0,-14.0,8.0,-56.0,6.0
Healthy_002,V2,Healthy,reviewed,True,2.0,4.0,-2.0,98.0,127.0,-29.0,184.0,143.0,41.0,282.0,282.0,0.0,352.0,345.0,7.0,-27.0,9.0,-34.0,7.0
Healthy_003,aVF,Healthy,reviewed,False,4.0,4.0,0.0,78.0,94.0,-16.0,192.0,145.0,47.0,284.0,283.0,1.0,354.0,364.0,-10.0,-16.0,-10.0,-57.0,-11.0
Healthy_004,V2,Healthy,reviewed,False,10.0,3.0,7.0,80.0,90.0,-10.0,152.0,107.0,45.0,274.0,273.0,1.0,356.0,348.0,8.0,-17.0,1.0,-37.0,7.0
Healthy_005,aVF,Healthy,reviewed,False,10.0,4.0,6.0,80.0,74.0,6.0,198.0,141.0,57.0,292.0,292.0,0.0,354.0,369.0,-15.0,0.0,-21.0,-72.0,-15.0
Healthy_006,V1,Healthy,reviewed,False,2.0,4.0,-2.0,78.0,77.0,1.0,156.0,88.0,68.0,274.0,275.0,-1.0,334.0,332.0,2.0,3.0,4.0,-66.0,3.0
Healthy_007,III,Healthy,reviewed,False,10.0,5.0,5.0,78.0,120.0,-42.0,196.0,148.0,48.0,280.0,279.0,1.0,350.0,343.0,7.0,-47.0,2.0,-41.0,6.0
Healthy_008,II,Healthy,reviewed,False,10.0,3.0,7.0,78.0,93.0,-15.0,202.0,144.0,58.0,290.0,291.0,-1.0,350.0,341.0,9.0,-22.0,2.0,-49.0,10.0
Healthy_009,V2,Healthy,reviewed,False,2.0,3.0,-1.0,76.0,85.0,-9.0,156.0,96.0,60.0,272.0,272.0,0.0,346.0,357.0,-11.0,-8.0,-10.0,-71.0,-11.0
Healthy_010,V1,Healthy,reviewed,False,0.0,3.0,-3.0,80.0,99.0,-19.0,166.0,101.0,65.0,284.0,283.0,1.0,356.0,345.0,11.0,-16.0,14.0,-54.0,10.0
Healthy_011,III,Healthy,reviewed,True,10.0,3.0,7.0,102.0,107.0,-5.0,200.0,152.0,48.0,292.0,292.0,0.0,366.0,377.0,-11.0,-12.0,-18.0,-59.0,-11.0
Healthy_012,V1,Healthy,reviewed,False,10.0,2.0,8.0,88.0,80.0,8.0,164.0,100.0,64.0,280.0,280.0,0.0,346.0,346.0,0.0,0.0,-8.0,-64.0,0.0
Healthy_014,V2,Healthy,reviewed,False,0.0,5.0,-5.0,78.0,86.0,-8.0,180.0,109.0,71.0,276.0,277.0,-1.0,342.0,334.0,8.0,-3.0,13.0,-63.0,9.0
Healthy_013,V1,Healthy,reviewed,False,2.0,4.0,-2.0,78.0,93.0,-15.0,162.0,96.0,66.0,278.0,278.0,0.0,342.0,342.0,0.0,-13.0,2.0,-66.0,0.0
Healthy_015,V2,Healthy,reviewed,False,2.0,5.0,-3.0,82.0,66.0,16.0,162.0,109.0,53.0,272.0,272.0,0.0,346.0,343.0,3.0,19.0,6.0,-50.0,3.0
Healthy_016,V1,Healthy,reviewed,False,0.0,4.0,-4.0,86.0,77.0,9.0,176.0,100.0,76.0,280.0,279.0,1.0,348.0,339.0,9.0,13.0,13.0,-67.0,8.0
Healthy_017,V1,Healthy,reviewed,True,2.0,4.0,-2.0,96.0,101.0,-5.0,172.0,117.0,55.0,278.0,278.0,0.0,338.0,350.0,-12.0,-3.0,-10.0,-67.0,-12.0
Healthy_018,aVR,Healthy,reviewed,True,10.0,3.0,7.0,92.0,88.0,4.0,214.0,144.0,70.0,290.0,290.0,0.0,366.0,373.0,-7.0,-3.0,-14.0,-77.0,-7.0
Healthy_019,V2,Healthy,reviewed,False,10.0,3.0,7.0,84.0,96.0,-12.0,174.0,105.0,69.0,280.0,280.0,0.0,348.0,337.0,11.0,-19.0,4.0,-58.0,11.0
Healthy_020,V3,Healthy,reviewed,False,10.0,4.0,6.0,72.0,53.0,19.0,180.0,120.0,60.0,278.0,277.0,1.0,336.0,351.0,-15.0,13.0,-21.0,-75.0,-16.0
InferiorInfarction_001,aVR,InferiorInfarction,reviewed,True,10.0,3.0,7.0,114.0,100.0,14.0,220.0,218.0,2.0,342.0,342.0,0.0,546.0,557.0,-11.0,7.0,-18.0,-13.0,-11.0
InferiorInfarction_002,V6,InferiorInfarction,reviewed,True,4.0,4.0,0.0,130.0,113.0,17.0,224.0,123.0,101.0,288.0,287.0,1.0,572.0,581.0,-9.0,17.0,-9.0,-110.0,-10.0
InferiorInfarction_003,V2,InferiorInfarction,reviewed,True,0.0,3.0,-3.0,112.0,101.0,11.0,200.0,109.0,91.0,280.0,280.0,0.0,476.0,533.0,-57.0,14.0,-54.0,-148.0,-57.0
InferiorInfarction_004,V6,InferiorInfarction,reviewed,True,10.0,3.0,7.0,118.0,96.0,22.0,226.0,109.0,117.0,336.0,335.0,1.0,550.0,550.0,0.0,15.0,-7.0,-117.0,-1.0
InferiorInfarction_005,aVF,InferiorInfarction,reviewed,True,10.0,4.0,6.0,106.0,96.0,10.0,238.0,201.0,37.0,344.0,345.0,-1.0,488.0,538.0,-50.0,4.0,-56.0,-87.0,-49.0
InferiorInfarction_006,V6,InferiorInfarction,reviewed,True,10.0,3.0,7.0,116.0,96.0,20.0,226.0,98.0,128.0,334.0,334.0,0.0,552.0,547.0,5.0,13.0,-2.0,-123.0,5.0
InferiorInfarction_007,V2,InferiorInfarction,reviewed,True,10.0,4.0,6.0,102.0,96.0,6.0,200.0,98.0,102.0,280.0,279.0,1.0,534.0,545.0,-11.0,0.0,-17.0,-113.0,-12.0
InferiorInfarction_008,II,InferiorInfarction,reviewed,True,10.0,3.0,7.0,112.0,100.0,12.0,230.0,123.0,107.0,346.0,347.0,-1.0,492.0,529.0,-37.0,5.0,-44.0,-144.0,-36.0
InferiorInfarction_009,V1,InferiorInfarction,reviewed,True,2.0,3.0,-1.0,106.0,92.0,14.0,202.0,99.0,103.0,280.0,279.0,1.0,420.0,535.0,-115.0,15.0,-114.0,-218.0,-116.0
InferiorInfarction_010,aVR,InferiorInfarction,reviewed,True,10.0,4.0,6.0,106.0,92.0,14.0,272.0,96.0,176.0,350.0,349.0,1.0,546.0,549.0,-3.0,8.0,-9.0,-179.0,-4.0
InferiorInfarction_011,V4,InferiorInfarction,reviewed,True,10.0,3.0,7.0,116.0,105.0,11.0,212.0,111.0,101.0,296.0,296.0,0.0,436.0,558.0,-122.0,4.0,-129.0,-223.0,-122.0
InferiorInfarction_012,II,InferiorInfarction,reviewed,True,10.0,4.0,6.0,118.0,104.0,14.0,220.0,107.0,113.0,358.0,358.0,0.0,564.0,574.0,-10.0,8.0,-16.0,-123.0,-10.0
InferiorInfarction_013,V3,InferiorInfarction,reviewed,True,10.0,4.0,6.0,112.0,107.0,5.0,210.0,148.0,62.0,286.0,287.0,-1.0,494.0,550.0,-56.0,-1.0,-62.0,-118.0,-55.0
InferiorInfarction_014,V1,InferiorInfarction,reviewed,True,0.0,4.0,-4.0,110.0,100.0,10.0,200.0,104.0,96.0,280.0,279.0,1.0,420.0,538.0,-118.0,14.0,-114.0,-214.0,-119.0
InferiorInfarction_015,aVR,InferiorInfarction,reviewed,True,10.0,5.0,5.0,116.0,105.0,11.0,236.0,127.0,109.0,348.0,348.0,0.0,562.0,581.0,-19.0,6.0,-24.0,-128.0,-19.0
InferiorInfarction_016,aVR,InferiorInfarction,reviewed,True,10.0,5.0,5.0,118.0,96.0,22.0,230.0,113.0,117.0,352.0,351.0,1.0,550.0,562.0,-12.0,17.0,-17.0,-129.0,-13.0
InferiorInfarction_017,V6,InferiorInfarction,reviewed,True,4.0,4.0,0.0,136.0,113.0,23.0,222.0,117.0,105.0,286.0,286.0,0.0,576.0,572.0,4.0,23.0,4.0,-101.0,4.0
InferiorInfarction_018,V3,InferiorInfarction,reviewed,True,10.0,3.0,7.0,110.0,97.0,13.0,202.0,101.0,101.0,282.0,282.0,0.0,422.0,533.0,-111.0,6.0,-118.0,-212.0,-111.0
InferiorInfarction_019,V5,InferiorInfarction,reviewed,True,10.0,3.0,7.0,92.0,101.0,-9.0,102.0,104.0,-2.0,276.0,277.0,-1.0,468.0,558.0,-90.0,-16.0,-97.0,-88.0,-89.0
InferiorInfarction_020,V2,InferiorInfarction,reviewed,True,2.0,4.0,-2.0,98.0,90.0,8.0,196.0,107.0,89.0,282.0,282.0,0.0,422.0,549.0,-127.0,10.0,-125.0,-216.0,-127.0
InferiorIschemia_001,aVF,InferiorIschemia,reviewed,False,10.0,3.0,7.0,86.0,80.0,6.0,150.0,105.0,45.0,238.0,238.0,0.0,352.0,359.0,-7.0,-1.0,-14.0,-52.0,-7.0
InferiorIschemia_002,I,InferiorIschemia,reviewed,True,10.0,4.0,6.0,104.0,101.0,3.0,196.0,113.0,83.0,282.0,281.0,1.0,362.0,365.0,-3.0,-3.0,-9.0,-86.0,-4.0
InferiorIschemia_003,aVR,InferiorIschemia,reviewed,False,10.0,4.0,6.0,90.0,85.0,5.0,158.0,113.0,45.0,248.0,247.0,1.0,352.0,359.0,-7.0,-1.0,-13.0,-52.0,-8.0
InferiorIschemia_004,aVR,InferiorIschemia,reviewed,True,4.0,3.0,1.0,100.0,88.0,12.0,164.0,98.0,66.0,256.0,255.0,1.0,360.0,350.0,10.0,11.0,9.0,-56.0,9.0
InferiorIschemia_005,III,InferiorIschemia,reviewed,False,10.0,3.0,7.0,84.0,80.0,4.0,168.0,88.0,80.0,300.0,299.0,1.0,350.0,336.0,14.0,-3.0,7.0,-66.0,13.0
InferiorIschemia_006,aVR,InferiorIschemia,reviewed,False,2.0,3.0,-1.0,86.0,77.0,9.0,160.0,101.0,59.0,264.0,263.0,1.0,352.0,350.0,2.0,10.0,3.0,-57.0,1.0
InferiorIschemia_007,III,InferiorIschemia,reviewed,False,10.0,5.0,5.0,88.0,85.0,3.0,172.0,103.0,69.0,290.0,291.0,-1.0,346.0,333.0,13.0,-2.0,8.0,-56.0,14.0
InferiorIschemia_008,I,InferiorIschemia,reviewed,False,10.0,3.0,7.0,86.0,82.0,4.0,178.0,105.0,73.0,270.0,270.0,0.0,344.0,342.0,2.0,-3.0,-5.0,-71.0,2.0
InferiorIschemia_009,I,InferiorIschemia,reviewed,False,10.0,3.0,7.0,86.0,77.0,9.0,186.0,152.0,34.0,276.0,275.0,1.0,346.0,335.0,11.0,2.0,4.0,-23.0,10.0
InferiorIschemia_010,aVR,InferiorIschemia,reviewed,True,10.0,3.0,7.0,92.0,84.0,8.0,174.0,106.0,68.0,254.0,254.0,0.0,356.0,342.0,14.0,1.0,7.0,-54.0,14.0
InferiorIschemia_011,aVF,InferiorIschemia,reviewed,True,10.0,3.0,7.0,102.0,89.0,13.0,168.0,108.0,60.0,220.0,220.0,0.0,360.0,346.0,14.0,6.0,7.0,-46.0,14.0
InferiorIschemia_012,aVR,InferiorIschemia,reviewed,True,4.0,4.0,0.0,100.0,89.0,11.0,172.0,127.0,45.0,270.0,271.0,-1.0,368.0,362.0,6.0,11.0,6.0,-39.0,7.0
InferiorIschemia_013,aVF,InferiorIschemia,reviewed,False,10.0,4.0,6.0,90.0,87.0,3.0,144.0,98.0,46.0,202.0,201.0,1.0,352.0,341.0,11.0,-3.0,5.0,-35.0,10.0
InferiorIschemia_014,I,InferiorIschemia,reviewed,False,10.0,4.0,6.0,90.0,83.0,7.0,168.0,117.0,51.0,268.0,267.0,1.0,348.0,355.0,-7.0,1.0,-13.0,-58.0,-8.0
InferiorIschemia_015,aVR,InferiorIschemia,reviewed,False,10.0,5.0,5.0,88.0,84.0,4.0,148.0,97.0,51.0,246.0,244.0,2.0,352.0,342.0,10.0,-1.0,5.0,-41.0,8.0
InferiorIschemia_016,aVR,InferiorIschemia,reviewed,False,4.0,3.0,1.0,82.0,81.0,1.0,178.0,88.0,90.0,272.0,272.0,0.0,354.0,360.0,-6.0,0.0,-7.0,-96.0,-6.0
InferiorIschemia_017,I,InferiorIschemia,reviewed,False,10.0,4.0,6.0,88.0,75.0,13.0,186.0,84.0,102.0,270.0,271.0,-1.0,344.0,336.0,8.0,7.0,2.0,-94.0,9.0
InferiorIschemia_018,II,InferiorIschemia,reviewed,False,10.0,4.0,6.0,86.0,85.0,1.0,178.0,102.0,76.0,280.0,279.0,1.0,354.0,343.0,11.0,-5.0,5.0,-65.0,10.0
InferiorIschemia_019,I,InferiorIschemia,reviewed,False,10.0,4.0,6.0,80.0,64.0,16.0,168.0,92.0,76.0,250.0,250.0,0.0,324.0,335.0,-11.0,10.0,-17.0,-87.0,-11.0
InferiorIschemia_020,II,InferiorIschemia,reviewed,False,10.0,4.0,6.0,90.0,74.0,16.0,162.0,137.0,25.0,218.0,218.0,0.0,352.0,341.0,11.0,10.0,5.0,-14.0,11.0
AnteriorInfarction_001,I,AnteriorInfarction,reviewed,True,10.0,0.0,10.0,96.0,84.0,12.0,248.0,92.0,156.0,324.0,322.0,2.0,502.0,498.0,4.0,2.0,-6.0,-152.0,2.0
AnteriorInfarction_002,V1,AnteriorInfarction,reviewed,True,0.0,3.0,-3.0,116.0,113.0,3.0,126.0,132.0,-6.0,306.0,306.0,0.0,586.0,553.0,33.0,6.0,36.0,39.0,33.0
AnteriorInfarction_001,III,AnteriorInfarction,reviewed,False,10.0,0.0,10.0,90.0,84.0,6.0,202.0,92.0,110.0,286.0,286.0,0.0,378.0,502.0,-124.0,-4.0,-134.0,-234.0,-124.0
AnteriorInfarction_001,aVR,AnteriorInfarction,reviewed,False,10.0,0.0,10.0,90.0,84.0,6.0,186.0,151.0,35.0,280.0,280.0,0.0,410.0,510.0,-100.0,-4.0,-110.0,-135.0,-100.0
AnteriorInfarction_001,aVL,AnteriorInfarction,reviewed,False,10.0,0.0,10.0,90.0,84.0,6.0,208.0,92.0,116.0,290.0,289.0,1.0,492.0,503.0,-11.0,-4.0,-21.0,-127.0,-12.0
AnteriorInfarction_001,aVF,AnteriorInfarction,reviewed,False,4.0,0.0,4.0,88.0,84.0,4.0,198.0,92.0,106.0,284.0,285.0,-1.0,360.0,468.0,-108.0,0.0,-112.0,-214.0,-107.0
AnteriorInfarction_001,V2,AnteriorInfarction,reviewed,False,10.0,0.0,10.0,88.0,84.0,4.0,154.0,111.0,43.0,280.0,280.0,0.0,560.0,523.0,37.0,-6.0,27.0,-6.0,37.0
AnteriorInfarction_001,V3,AnteriorInfarction,reviewed,True,4.0,0.0,4.0,102.0,84.0,18.0,198.0,277.0,-79.0,312.0,312.0,0.0,420.0,538.0,-118.0,14.0,-122.0,-39.0,-118.0
AnteriorInfarction_001,V4,AnteriorInfarction,reviewed,False,4.0,0.0,4.0,90.0,84.0,6.0,100.0,92.0,8.0,130.0,265.0,-135.0,336.0,506.0,-170.0,2.0,-174.0,-178.0,-35.0
AnteriorInfarction_001,V5,AnteriorInfarction,reviewed,False,10.0,0.0,10.0,90.0,84.0,6.0,202.0,191.0,11.0,304.0,303.0,1.0,476.0,502.0,-26.0,-4.0,-36.0,-37.0,-27.0
AnteriorInfarction_001,V6,AnteriorInfarction,reviewed,False,10.0,0.0,10.0,86.0,84.0,2.0,218.0,92.0,126.0,294.0,293.0,1.0,346.0,503.0,-157.0,-8.0,-167.0,-283.0,-158.0
AnteriorInfarction_001,II,AnteriorInfarction,reviewed,False,4.0,0.0,4.0,84.0,84.0,0.0,194.0,92.0,102.0,284.0,283.0,1.0,354.0,343.0,11.0,-4.0,7.0,-91.0,10.0
AnteriorInfarction_001,V1,AnteriorInfarction,reviewed,False,2.0,0.0,2.0,84.0,84.0,0.0,166.0,92.0,74.0,282.0,283.0,-1.0,342.0,523.0,-181.0,-2.0,-183.0,-255.0,-180.0
AnteriorInfarction_002,I,AnteriorInfarction,reviewed,True,10.0,3.0,7.0,124.0,113.0,11.0,234.0,286.0,-52.0,344.0,344.0,0.0,560.0,553.0,7.0,4.0,0.0,59.0,7.0
AnteriorInfarction_002,II,AnteriorInfarction,reviewed,True,10.0,3.0,7.0,116.0,113.0,3.0,210.0,122.0,88.0,290.0,289.0,1.0,478.0,562.0,-84.0,-4.0,-91.0,-172.0,-85.0
AnteriorInfarction_002,III,AnteriorInfarction,reviewed,True,10.0,3.0,7.0,118.0,113.0,5.0,218.0,122.0,96.0,292.0,293.0,-1.0,432.0,562.0,-130.0,-2.0,-137.0,-226.0,-129.0
AnteriorInfarction_002,aVR,AnteriorInfarction,reviewed,True,10.0,3.0,7.0,118.0,113.0,5.0,202.0,155.0,47.0,288.0,287.0,1.0,522.0,525.0,-3.0,-2.0,-10.0,-50.0,-4.0
AnteriorInfarction_002,aVL,AnteriorInfarction,reviewed,True,10.0,3.0,7.0,122.0,113.0,9.0,226.0,122.0,104.0,298.0,298.0,0.0,558.0,566.0,-8.0,2.0,-15.0,-112.0,-8.0
AnteriorInfarction_002,aVF,AnteriorInfarction,reviewed,True,10.0,3.0,7.0,118.0,113.0,5.0,214.0,122.0,92.0,290.0,291.0,-1.0,430.0,558.0,-128.0,-2.0,-135.0,-220.0,-127.0
AnteriorInfarction_002,V2,AnteriorInfarction,reviewed,True,0.0,3.0,-3.0,116.0,113.0,3.0,126.0,130.0,-4.0,302.0,302.0,0.0,560.0,564.0,-4.0,6.0,-1.0,0.0,-4.0
AnteriorInfarction_002,V3,AnteriorInfarction,reviewed,True,0.0,3.0,-3.0,124.0,113.0,11.0,198.0,310.0,-112.0,352.0,351.0,1.0,568.0,566.0,2.0,14.0,5.0,114.0,1.0
AnteriorInfarction_002,V4,AnteriorInfarction,reviewed,True,10.0,3.0,7.0,124.0,113.0,11.0,228.0,122.0,106.0,320.0,321.0,-1.0,566.0,564.0,2.0,4.0,-5.0,-104.0,3.0
AnteriorInfarction_002,V5,AnteriorInfarction,reviewed,True,4.0,3.0,1.0,118.0,113.0,5.0,128.0,122.0,6.0,280.0,312.0,-32.0,450.0,549.0,-99.0,4.0,-100.0,-105.0,-67.0
AnteriorInfarction_002,V6,AnteriorInfarction,reviewed,True,4.0,3.0,1.0,114.0,113.0,1.0,224.0,122.0,102.0,306.0,306.0,0.0,472.0,553.0,-81.0,0.0,-82.0,-183.0,-81.0
AnteriorInfarction_003,I,AnteriorInfarction,reviewed,True,10.0,7.0,3.0,94.0,88.0,6.0,186.0,136.0,50.0,282.0,282.0,0.0,482.0,502.0,-20.0,3.0,-23.0,-70.0,-20.0
AnteriorInfarction_003,II,AnteriorInfarction,reviewed,True,0.0,7.0,-7.0,92.0,88.0,4.0,198.0,135.0,63.0,284.0,285.0,-1.0,366.0,503.0,-137.0,11.0,-130.0,-200.0,-136.0
