record_id,lead,beat_id,disease_class,crop_start,qrs_pattern_pred,order_ok_pred,p_head_prob,seg_emits_p,qrs_anchor,anchor_in_qrs,window_end,read_end,p_onset_pred,p_onset_true,p_onset_err_ms,p_peak_pred,p_peak_true,p_peak_err_ms,p_offset_pred,p_offset_true,p_offset_err_ms,qrs_onset_pred,qrs_onset_true,qrs_onset_err_ms,q_peak_pred,q_peak_true,q_peak_err_ms,r_peak_pred,r_peak_true,r_peak_err_ms,s_peak_pred,s_peak_true,s_peak_err_ms,qrs_offset_pred,qrs_offset_true,qrs_offset_err_ms,t_onset_pred,t_onset_true,t_onset_err_ms,t_peak_pred,t_peak_true,t_peak_err_ms,t_offset_pred,t_offset_true,t_offset_err_ms,qrs_duration_err_ms,qt_interval_err_ms,t_duration_err_ms,t_peak_to_end_err_ms
AnteriorInfarction_005,V6,1,AnteriorInfarction,-605,R,1,0.0004,0,638,1,250,500,,,,,,,,,,1,5,-8.0,,,,21,22,-2.0,,,,49,48,2.0,61,52,18.0,143,143,0.0,266,263,6.0,10.0,14.0,-12.0,6.0
AnteriorInfarction_006,V5,1,AnteriorInfarction,-611,R,1,0.0,0,627,1,244,500,,,,,,,,,,1,2,-2.0,,,,26,26,0.0,,,,47,43,8.0,58,98,-80.0,169,169,0.0,261,259,4.0,10.0,6.0,84.0,4.0
AnteriorInfarction_006,I,1,AnteriorInfarction,-611,R,1,0.0003,0,627,1,244,500,,,,,,,,,,0,2,-4.0,,,,8,29,-42.0,,48,,47,43,8.0,53,102,-98.0,168,168,0.0,272,255,34.0,12.0,38.0,132.0,34.0
AnteriorInfarction_006,II,1,AnteriorInfarction,-611,R,1,0.0002,0,627,1,244,500,,,,,,,,,,1,2,-2.0,,,,10,25,-30.0,,,,47,43,8.0,57,69,-24.0,140,141,-2.0,266,259,14.0,10.0,16.0,38.0,16.0
AnteriorInfarction_006,III,1,AnteriorInfarction,-611,RS,1,0.0001,0,627,1,244,500,,,,,,,,,,1,2,-2.0,,,,10,10,0.0,29,29,0.0,47,43,8.0,58,50,16.0,142,142,0.0,260,248,24.0,10.0,26.0,8.0,24.0
AnteriorInfarction_006,aVR,1,AnteriorInfarction,-611,QS,1,0.0002,0,627,1,244,500,,,,,,,,,,1,2,-2.0,25,25,0.0,,,,,,,47,43,8.0,57,62,-10.0,140,140,0.0,268,253,30.0,10.0,32.0,40.0,30.0
AnteriorInfarction_006,aVL,1,AnteriorInfarction,-611,qRs,1,0.0002,0,627,1,244,500,,,,,,,,,,1,2,-2.0,10,10,0.0,23,29,-12.0,47,,,47,43,8.0,57,91,-68.0,146,146,0.0,254,254,0.0,10.0,2.0,68.0,0.0
AnteriorInfarction_006,aVF,1,AnteriorInfarction,-611,Rs,1,0.0,0,627,1,244,500,,,,,,,,,,1,2,-2.0,,,,10,10,0.0,29,29,0.0,47,43,8.0,58,50,16.0,141,141,0.0,257,252,10.0,10.0,12.0,-6.0,10.0
AnteriorInfarction_006,V1,1,AnteriorInfarction,-611,rS,1,0.0009,0,627,1,244,500,,,,,,,,,,1,2,-2.0,,,,9,9,0.0,23,24,-2.0,47,43,8.0,55,54,2.0,148,148,0.0,257,266,-18.0,10.0,-16.0,-20.0,-18.0
AnteriorInfarction_006,V2,1,AnteriorInfarction,-611,RS,1,0.0003,0,627,1,244,500,,,,,,,,,,1,2,-2.0,,,,10,11,-2.0,21,21,0.0,46,43,6.0,58,48,20.0,143,143,0.0,255,267,-24.0,8.0,-22.0,-44.0,-24.0
AnteriorInfarction_006,V3,1,AnteriorInfarction,-611,RS,1,0.0001,0,627,1,244,500,,,,,,,,,,1,2,-2.0,,,,11,11,0.0,20,21,-2.0,47,43,8.0,59,70,-22.0,158,158,0.0,249,243,12.0,10.0,14.0,34.0,12.0
AnteriorInfarction_006,V4,1,AnteriorInfarction,-611,RS,1,0.0001,0,627,1,244,500,,,,,,,,,,1,2,-2.0,,19,,11,27,-32.0,19,,,47,43,8.0,59,93,-68.0,154,154,0.0,253,248,10.0,10.0,12.0,78.0,10.0
AnteriorInfarction_006,V6,1,AnteriorInfarction,-611,R,1,0.0,0,627,1,244,500,,,,,,,,,,1,2,-2.0,,5,,22,22,0.0,,,,47,43,8.0,55,72,-34.0,147,147,0.0,264,247,34.0,10.0,36.0,68.0,34.0
AnteriorInfarction_007,V3,1,AnteriorInfarction,-608,qR,1,0.0017,0,637,1,247,500,,,,,,,,,,2,3,-2.0,9,9,0.0,27,27,0.0,,,,48,43,10.0,56,50,12.0,141,142,-2.0,259,262,-6.0,12.0,-4.0,-18.0,-4.0
AnteriorInfarction_007,I,1,AnteriorInfarction,-608,qR,1,0.0003,0,637,1,247,500,,,,,,,,,,2,3,-2.0,11,11,0.0,23,23,0.0,,,,47,43,8.0,54,48,12.0,165,165,0.0,256,250,12.0,10.0,14.0,0.0,12.0
AnteriorInfarction_007,II,1,AnteriorInfarction,-608,R,1,0.0,0,637,1,247,500,,,,,,,,,,2,3,-2.0,,,,18,22,-8.0,,,,47,43,8.0,56,70,-28.0,141,141,0.0,259,170,178.0,10.0,180.0,206.0,178.0
AnteriorInfarction_007,III,1,AnteriorInfarction,-608,Rs,1,0.0007,0,637,1,247,500,,,,,,,,,,2,3,-2.0,,,,14,14,0.0,29,29,0.0,48,43,10.0,57,50,14.0,141,141,0.0,261,251,20.0,12.0,22.0,6.0,20.0
AnteriorInfarction_007,aVR,1,AnteriorInfarction,-608,QS,1,0.0001,0,637,1,247,500,,,,,,,,,,2,3,-2.0,23,23,0.0,,,,,,,47,43,8.0,56,70,-28.0,141,141,0.0,257,250,14.0,10.0,16.0,42.0,14.0
AnteriorInfarction_007,aVL,1,AnteriorInfarction,-608,QRs,1,0.0004,0,637,1,247,500,,,,,,,,,,2,3,-2.0,11,11,0.0,23,28,-10.0,48,,,48,43,10.0,56,94,-76.0,141,142,-2.0,255,250,10.0,12.0,12.0,86.0,12.0
AnteriorInfarction_007,aVF,1,AnteriorInfarction,-608,R,1,0.0004,0,637,1,247,500,,,,,,,,,,2,3,-2.0,,,,17,17,0.0,,31,,48,43,10.0,57,70,-26.0,141,141,0.0,260,262,-4.0,12.0,-2.0,22.0,-4.0
AnteriorInfarction_007,V1,1,AnteriorInfarction,-608,rS,1,0.0032,0,637,1,247,500,,,,,,,,,,2,3,-2.0,,22,,4,33,-58.0,21,,,48,43,10.0,53,48,10.0,149,149,0.0,258,269,-22.0,12.0,-20.0,-32.0,-22.0
AnteriorInfarction_007,V2,1,AnteriorInfarction,-608,qRs,1,0.0052,0,637,1,247,500,,,,,,,,,,2,3,-2.0,10,10,0.0,28,29,-2.0,48,,,48,43,10.0,55,87,-64.0,142,143,-2.0,260,269,-18.0,12.0,-16.0,46.0,-16.0
AnteriorInfarction_007,V5,1,AnteriorInfarction,-608,qR,1,0.0,0,637,1,247,500,,,,,,,,,,2,3,-2.0,7,7,0.0,21,21,0.0,,,,48,43,10.0,57,78,-42.0,145,145,0.0,260,168,184.0,12.0,186.0,226.0,184.0
AnteriorInfarction_007,V6,1,AnteriorInfarction,-608,qR,1,0.0001,0,637,1,247,500,,,,,,,,,,2,3,-2.0,6,7,-2.0,21,21,0.0,,,,47,43,8.0,57,50,14.0,145,145,0.0,261,257,8.0,10.0,10.0,-6.0,8.0
AnteriorInfarction_007,V4,1,AnteriorInfarction,-608,qR,1,0.0009,0,637,1,247,500,,,,,,,,,,2,3,-2.0,9,9,0.0,25,25,0.0,,,,48,43,10.0,57,50,14.0,140,140,0.0,258,265,-14.0,12.0,-12.0,-28.0,-14.0
AnteriorInfarction_008,V2,1,AnteriorInfarction,-610,rS,1,0.0247,0,637,1,245,500,,,,,,,,,,0,2,-4.0,,,,6,7,-2.0,23,24,-2.0,49,46,6.0,51,52,-2.0,144,144,0.0,280,254,52.0,10.0,56.0,54.0,52.0
AnteriorInfarction_008,I,1,AnteriorInfarction,-610,R,1,0.025,0,637,1,245,500,,,,,,,,,,0,2,-4.0,,,,28,28,0.0,,,,49,46,6.0,50,100,-100.0,166,167,-2.0,292,252,80.0,10.0,84.0,180.0,82.0
AnteriorInfarction_008,II,1,AnteriorInfarction,-610,R,1,0.0181,0,637,1,245,500,,,,,,,,,,0,2,-4.0,,,,24,25,-2.0,,,,49,46,6.0,55,68,-26.0,143,143,0.0,283,246,74.0,10.0,78.0,100.0,74.0
AnteriorInfarction_008,III,1,AnteriorInfarction,-610,rS,1,0.02,0,637,1,245,500,,,,,,,,,,0,2,-4.0,,,,10,18,-16.0,30,30,0.0,50,46,8.0,60,52,16.0,147,147,0.0,284,250,68.0,12.0,72.0,52.0,68.0
AnteriorInfarction_008,aVR,1,AnteriorInfarction,-610,QS,1,0.0243,0,637,1,245,500,,,,,,,,,,0,2,-4.0,25,25,0.0,,,,,,,49,46,6.0,62,62,0.0,141,141,0.0,282,263,38.0,10.0,42.0,38.0,38.0
AnteriorInfarction_008,aVF,1,AnteriorInfarction,-610,RS,1,0.0146,0,637,1,245,500,,,,,,,,,,0,2,-4.0,,,,10,19,-18.0,30,31,-2.0,50,46,8.0,61,52,18.0,144,145,-2.0,282,252,60.0,12.0,64.0,42.0,62.0
AnteriorInfarction_008,V3,1,AnteriorInfarction,-610,rS,1,0.018,0,637,1,245,500,,,,,,,,,,0,2,-4.0,,12,,4,27,-46.0,12,,,49,46,6.0,60,52,16.0,157,157,0.0,276,267,18.0,10.0,22.0,2.0,18.0
AnteriorInfarction_008,V4,1,AnteriorInfarction,-610,qR,1,0.0122,0,637,1,245,500,,,,,,,,,,1,2,-2.0,10,10,0.0,26,26,0.0,,,,49,46,6.0,62,100,-76.0,157,157,0.0,277,246,62.0,8.0,64.0,138.0,62.0
AnteriorInfarction_008,V5,1,AnteriorInfarction,-610,qR,1,0.0103,0,637,1,245,500,,,,,,,,,,0,2,-4.0,8,8,0.0,25,25,0.0,,,,49,46,6.0,64,100,-72.0,168,168,0.0,277,251,52.0,10.0,56.0,124.0,52.0
AnteriorInfarction_008,V6,1,AnteriorInfarction,-610,qR,1,0.0123,0,637,1,245,500,,,,,,,,,,0,2,-4.0,7,7,0.0,23,23,0.0,,,,49,46,6.0,62,75,-26.0,146,146,0.0,279,246,66.0,10.0,70.0,92.0,66.0
AnteriorInfarction_008,aVL,1,AnteriorInfarction,-610,qRs,1,0.0161,0,637,1,245,500,,,,,,,,,,0,2,-4.0,16,17,-2.0,29,29,0.0,49,,,49,46,6.0,60,52,16.0,152,153,-2.0,284,261,46.0,10.0,50.0,30.0,48.0
AnteriorInfarction_008,V1,1,AnteriorInfarction,-610,rS,1,0.0314,0,637,1,245,500,,,,,,,,,,0,2,-4.0,,,,7,8,-2.0,24,24,0.0,50,46,8.0,51,52,-2.0,146,146,0.0,292,262,60.0,12.0,64.0,62.0,60.0
AnteriorInfarction_009,V1,1,AnteriorInfarction,-612,rS,1,0.001,0,640,1,243,500,,,,,,,,,,0,2,-4.0,,,,5,9,-8.0,24,24,0.0,45,49,-8.0,54,54,0.0,160,160,0.0,256,250,12.0,-4.0,16.0,12.0,12.0
AnteriorInfarction_009,I,1,AnteriorInfarction,-612,R,1,0.0001,0,640,1,243,500,,,,,,,,,,0,2,-4.0,,,,27,27,0.0,,,,45,49,-8.0,54,99,-90.0,168,168,0.0,263,251,24.0,-4.0,28.0,114.0,24.0
AnteriorInfarction_009,II,1,AnteriorInfarction,-612,R,1,0.0004,0,640,1,243,500,,,,,,,,,,0,2,-4.0,,,,10,25,-30.0,,35,,45,49,-8.0,60,71,-22.0,142,142,0.0,261,248,26.0,-4.0,30.0,48.0,26.0
AnteriorInfarction_009,III,1,AnteriorInfarction,-612,rS,1,0.0,0,640,1,243,500,,,,,,,,,,0,2,-4.0,,,,5,6,-2.0,29,30,-2.0,45,49,-8.0,60,92,-64.0,143,143,0.0,256,252,8.0,-4.0,12.0,72.0,8.0
AnteriorInfarction_009,aVR,1,AnteriorInfarction,-612,QS,1,0.0003,0,640,1,243,500,,,,,,,,,,0,2,-4.0,26,26,0.0,,,,,,,45,49,-8.0,59,64,-10.0,142,142,0.0,264,251,26.0,-4.0,30.0,36.0,26.0
AnteriorInfarction_009,aVL,1,AnteriorInfarction,-612,R,1,0.0,0,640,1,243,500,,,,,,,,,,0,2,-4.0,,,,29,29,0.0,,,,45,49,-8.0,58,96,-76.0,167,167,0.0,251,248,6.0,-4.0,10.0,82.0,6.0
AnteriorInfarction_009,aVF,1,AnteriorInfarction,-612,rS,1,0.0,0,640,1,243,500,,,,,,,,,,0,2,-4.0,,,,9,17,-16.0,30,30,0.0,45,49,-8.0,63,87,-48.0,143,143,0.0,256,243,26.0,-4.0,30.0,74.0,26.0
AnteriorInfarction_009,V2,1,AnteriorInfarction,-612,rS,1,0.0004,0,640,1,243,500,,,,,,,,,,0,2,-4.0,,,,5,8,-6.0,22,22,0.0,45,49,-8.0,57,54,6.0,140,140,0.0,253,250,6.0,-4.0,10.0,0.0,6.0
AnteriorInfarction_009,V3,1,AnteriorInfarction,-612,rS,1,0.0003,0,640,1,243,500,,,,,,,,,,0,2,-4.0,,,,8,8,0.0,21,22,-2.0,45,49,-8.0,61,56,10.0,138,138,0.0,247,222,50.0,-4.0,54.0,40.0,50.0
AnteriorInfarction_009,V4,1,AnteriorInfarction,-612,RS,1,0.0004,0,640,1,243,500,,,,,,,,,,0,2,-4.0,,21,,8,28,-40.0,21,,,45,49,-8.0,62,64,-4.0,138,138,0.0,249,246,6.0,-4.0,10.0,10.0,6.0
AnteriorInfarction_009,V5,1,AnteriorInfarction,-612,R,1,0.0001,0,640,1,243,500,,,,,,,,,,0,2,-4.0,,,,26,26,0.0,,,,45,49,-8.0,63,81,-36.0,144,145,-2.0,257,170,174.0,-4.0,178.0,210.0,176.0
AnteriorInfarction_009,V6,1,AnteriorInfarction,-612,Rs,1,0.0001,0,640,1,243,500,,,,,,,,,,0,2,-4.0,,,,22,22,0.0,34,34,0.0,45,49,-8.0,63,70,-14.0,145,146,-2.0,268,237,62.0,-4.0,66.0,76.0,64.0
AnteriorInfarction_010,V2,1,AnteriorInfarction,-607,rS,1,0.0777,0,636,1,248,500,,,,,,,,,,1,2,-2.0,,,,4,4,0.0,22,23,-2.0,49,46,6.0,59,48,22.0,153,153,0.0,274,292,-36.0,8.0,-34.0,-58.0,-36.0
AnteriorInfarction_010,I,1,AnteriorInfarction,-607,R,1,0.0594,0,636,1,248,500,,,,,,,,,,0,2,-4.0,,,,10,30,-40.0,,,,50,46,8.0,52,93,-82.0,165,165,0.0,298,252,92.0,12.0,96.0,174.0,92.0
AnteriorInfarction_010,II,1,AnteriorInfarction,-607,R,1,0.0359,0,636,1,248,500,,,,,,,,,,1,2,-2.0,,,,8,21,-26.0,,,,50,46,8.0,57,76,-38.0,143,143,0.0,292,271,42.0,10.0,44.0,80.0,42.0
AnteriorInfarction_010,III,1,AnteriorInfarction,-607,rS,1,0.056,0,636,1,248,500,,,,,,,,,,1,2,-2.0,,,,6,19,-26.0,32,32,0.0,49,46,6.0,57,83,-52.0,148,148,0.0,295,251,88.0,8.0,90.0,140.0,88.0
AnteriorInfarction_010,aVR,1,AnteriorInfarction,-607,QS,1,0.038,0,636,1,248,500,,,,,,,,,,0,2,-4.0,28,29,-2.0,,,,,,,49,46,6.0,56,70,-28.0,141,141,0.0,292,253,78.0,10.0,82.0,106.0,78.0
AnteriorInfarction_010,aVL,1,AnteriorInfarction,-607,QRS,1,0.038,0,636,1,248,500,,,,,,,,,,0,2,-4.0,5,6,-2.0,10,32,-44.0,49,,,49,46,6.0,55,98,-86.0,154,155,-2.0,300,252,96.0,10.0,100.0,182.0,98.0
AnteriorInfarction_010,aVF,1,AnteriorInfarction,-607,RS,1,0.0275,0,636,1,248,500,,,,,,,,,,0,2,-4.0,,,,7,20,-26.0,33,33,0.0,49,46,6.0,57,72,-30.0,145,145,0.0,298,251,94.0,10.0,98.0,124.0,94.0
AnteriorInfarction_010,V3,1,AnteriorInfarction,-607,QR,1,0.0563,0,636,1,248,500,,,,,,,,,,1,2,-2.0,20,21,-2.0,31,32,-2.0,,,,49,46,6.0,61,96,-70.0,141,141,0.0,279,277,4.0,8.0,6.0,74.0,4.0
AnteriorInfarction_010,V4,1,AnteriorInfarction,-607,qR,1,0.0483,0,636,1,248,500,,,,,,,,,,1,2,-2.0,11,11,0.0,28,29,-2.0,,,,49,46,6.0,59,53,12.0,142,142,0.0,286,262,48.0,8.0,50.0,36.0,48.0
AnteriorInfarction_010,V6,1,AnteriorInfarction,-607,Rs,1,0.04,0,636,1,248,500,,,,,,,,,,1,2,-2.0,,,,20,20,0.0,27,28,-2.0,50,46,8.0,60,74,-28.0,144,144,0.0,288,273,30.0,10.0,32.0,58.0,30.0
AnteriorInfarction_010,V1,1,AnteriorInfarction,-607,rS,1,0.0613,0,636,1,248,500,,,,,,,,,,1,2,-2.0,,,,4,4,0.0,21,22,-2.0,49,46,6.0,54,47,14.0,151,151,0.0,291,269,44.0,8.0,46.0,30.0,44.0
AnteriorInfarction_010,V5,1,AnteriorInfarction,-607,qR,1,0.0274,0,636,1,248,500,,,,,,,,,,0,2,-4.0,7,7,0.0,24,24,0.0,,,,49,46,6.0,58,98,-80.0,148,148,0.0,293,251,84.0,10.0,88.0,164.0,84.0
