record_id,lead,beat_id,disease_class,crop_start,qrs_pattern_pred,order_ok_pred,p_head_prob,seg_emits_p,qrs_anchor,anchor_in_qrs,window_end,read_end,p_onset_pred,p_onset_true,p_onset_err_ms,p_peak_pred,p_peak_true,p_peak_err_ms,p_offset_pred,p_offset_true,p_offset_err_ms,qrs_onset_pred,qrs_onset_true,qrs_onset_err_ms,q_peak_pred,q_peak_true,q_peak_err_ms,r_peak_pred,r_peak_true,r_peak_err_ms,s_peak_pred,s_peak_true,s_peak_err_ms,qrs_offset_pred,qrs_offset_true,qrs_offset_err_ms,t_onset_pred,t_onset_true,t_onset_err_ms,t_peak_pred,t_peak_true,t_peak_err_ms,t_offset_pred,t_offset_true,t_offset_err_ms,qrs_duration_err_ms,qt_interval_err_ms,t_duration_err_ms,t_peak_to_end_err_ms
AnteriorInfarction_008,III,1,AnteriorInfarction,-610,rS,1,0.0003,0,637,1,245,500,,,,,,,,,,0,2,-4.0,,,,10,18,-16.0,30,30,0.0,58,46,24.0,59,52,14.0,147,147,0.0,245,250,-10.0,28.0,-6.0,-24.0,-10.0
AnteriorInfarction_008,aVR,1,AnteriorInfarction,-610,QS,1,0.0001,0,637,1,245,500,,,,,,,,,,0,2,-4.0,25,25,0.0,,,,,,,58,46,24.0,60,62,-4.0,141,141,0.0,259,263,-8.0,28.0,-4.0,-4.0,-8.0
AnteriorInfarction_008,aVF,1,AnteriorInfarction,-610,RS,1,0.0001,0,637,1,245,500,,,,,,,,,,0,2,-4.0,,,,10,19,-18.0,30,31,-2.0,59,46,26.0,61,52,18.0,144,145,-2.0,244,252,-16.0,30.0,-12.0,-34.0,-14.0
AnteriorInfarction_008,V3,1,AnteriorInfarction,-610,rS,1,0.0001,0,637,1,245,500,,,,,,,,,,0,2,-4.0,,12,,4,27,-46.0,12,,,59,46,26.0,60,52,16.0,157,157,0.0,255,267,-24.0,30.0,-20.0,-40.0,-24.0
AnteriorInfarction_008,V4,1,AnteriorInfarction,-610,qR,1,0.0001,0,637,1,245,500,,,,,,,,,,0,2,-4.0,10,10,0.0,26,26,0.0,,,,57,46,22.0,62,100,-76.0,157,157,0.0,240,246,-12.0,26.0,-8.0,64.0,-12.0
AnteriorInfarction_008,V5,1,AnteriorInfarction,-610,qR,1,0.0001,0,637,1,245,500,,,,,,,,,,0,2,-4.0,8,8,0.0,25,25,0.0,,,,59,46,26.0,60,100,-80.0,168,168,0.0,245,251,-12.0,30.0,-8.0,68.0,-12.0
AnteriorInfarction_008,V6,1,AnteriorInfarction,-610,qR,1,0.0001,0,637,1,245,500,,,,,,,,,,0,2,-4.0,7,7,0.0,23,23,0.0,,,,58,46,24.0,59,75,-32.0,146,146,0.0,242,246,-8.0,28.0,-4.0,24.0,-8.0
AnteriorInfarction_008,aVL,1,AnteriorInfarction,-610,qRs,1,0.0005,0,637,1,245,500,,,,,,,,,,0,2,-4.0,16,17,-2.0,29,29,0.0,55,,,56,46,20.0,57,52,10.0,152,153,-2.0,249,261,-24.0,24.0,-20.0,-34.0,-22.0
AnteriorInfarction_008,V1,1,AnteriorInfarction,-610,rS,1,0.0003,0,637,1,245,500,,,,,,,,,,0,2,-4.0,,,,7,8,-2.0,24,24,0.0,55,46,18.0,62,52,20.0,146,146,0.0,258,262,-8.0,22.0,-4.0,-28.0,-8.0
AnteriorInfarction_009,V1,1,AnteriorInfarction,-612,rS,1,0.0001,0,640,1,243,500,,,,,,,,,,0,2,-4.0,,,,5,9,-8.0,24,24,0.0,46,49,-6.0,54,54,0.0,160,160,0.0,242,250,-16.0,-2.0,-12.0,-16.0,-16.0
AnteriorInfarction_009,I,1,AnteriorInfarction,-612,R,1,0.0001,0,640,1,243,500,,,,,,,,,,0,2,-4.0,,,,27,27,0.0,,,,47,49,-4.0,54,99,-90.0,168,168,0.0,243,251,-16.0,0.0,-12.0,74.0,-16.0
AnteriorInfarction_009,II,1,AnteriorInfarction,-612,R,1,0.0001,0,640,1,243,500,,,,,,,,,,0,2,-4.0,,,,10,25,-30.0,,35,,47,49,-4.0,53,71,-36.0,142,142,0.0,242,248,-12.0,0.0,-8.0,24.0,-12.0
AnteriorInfarction_009,III,1,AnteriorInfarction,-612,rS,1,0.0001,0,640,1,243,500,,,,,,,,,,0,2,-4.0,,,,5,6,-2.0,29,30,-2.0,50,49,2.0,52,92,-80.0,143,143,0.0,243,252,-18.0,6.0,-14.0,62.0,-18.0
AnteriorInfarction_009,aVR,1,AnteriorInfarction,-612,QS,1,0.0001,0,640,1,243,500,,,,,,,,,,0,2,-4.0,26,26,0.0,,,,,,,46,49,-6.0,54,64,-20.0,142,142,0.0,243,251,-16.0,-2.0,-12.0,4.0,-16.0
AnteriorInfarction_009,aVL,1,AnteriorInfarction,-612,R,1,0.0001,0,640,1,243,500,,,,,,,,,,0,2,-4.0,,,,29,29,0.0,,,,47,49,-4.0,53,96,-86.0,167,167,0.0,242,248,-12.0,0.0,-8.0,74.0,-12.0
AnteriorInfarction_009,aVF,1,AnteriorInfarction,-612,rS,1,0.0,0,640,1,243,500,,,,,,,,,,0,2,-4.0,,,,9,17,-16.0,30,30,0.0,49,49,0.0,54,87,-66.0,143,143,0.0,242,243,-2.0,4.0,2.0,64.0,-2.0
AnteriorInfarction_009,V2,1,AnteriorInfarction,-612,rS,1,0.0001,0,640,1,243,500,,,,,,,,,,0,2,-4.0,,,,5,8,-6.0,22,22,0.0,47,49,-4.0,54,54,0.0,140,140,0.0,242,250,-16.0,0.0,-12.0,-16.0,-16.0
AnteriorInfarction_009,V3,1,AnteriorInfarction,-612,rS,1,0.0001,0,640,1,243,500,,,,,,,,,,0,2,-4.0,,,,8,8,0.0,21,22,-2.0,46,49,-6.0,54,56,-4.0,138,138,0.0,241,222,38.0,-2.0,42.0,42.0,38.0
AnteriorInfarction_009,V4,1,AnteriorInfarction,-612,RS,1,0.0001,0,640,1,243,500,,,,,,,,,,0,2,-4.0,,21,,8,28,-40.0,21,,,46,49,-6.0,55,64,-18.0,138,138,0.0,242,246,-8.0,-2.0,-4.0,10.0,-8.0
AnteriorInfarction_009,V5,1,AnteriorInfarction,-612,R,1,0.0001,0,640,1,243,500,,,,,,,,,,0,2,-4.0,,,,26,26,0.0,,,,47,49,-4.0,53,81,-56.0,144,145,-2.0,242,170,144.0,0.0,148.0,200.0,146.0
AnteriorInfarction_009,V6,1,AnteriorInfarction,-612,Rs,1,0.0001,0,640,1,243,500,,,,,,,,,,0,2,-4.0,,,,22,22,0.0,34,34,0.0,47,49,-4.0,53,70,-34.0,145,146,-2.0,243,237,12.0,0.0,16.0,46.0,14.0
AnteriorInfarction_010,V2,1,AnteriorInfarction,-607,rS,1,0.0002,0,636,1,248,500,,,,,,,,,,0,2,-4.0,,,,4,4,0.0,22,23,-2.0,56,46,20.0,58,48,20.0,153,153,0.0,262,292,-60.0,24.0,-56.0,-80.0,-60.0
AnteriorInfarction_010,I,1,AnteriorInfarction,-607,Rs,1,0.0001,0,636,1,248,500,,,,,,,,,,0,2,-4.0,,,,10,30,-40.0,55,,,55,46,18.0,56,93,-74.0,165,165,0.0,257,252,10.0,22.0,14.0,84.0,10.0
AnteriorInfarction_010,II,1,AnteriorInfarction,-607,R,1,0.0,0,636,1,248,500,,,,,,,,,,0,2,-4.0,,,,8,21,-26.0,,,,56,46,20.0,57,76,-38.0,143,143,0.0,256,271,-30.0,24.0,-26.0,8.0,-30.0
AnteriorInfarction_010,III,1,AnteriorInfarction,-607,rS,1,0.0001,0,636,1,248,500,,,,,,,,,,0,2,-4.0,,,,6,19,-26.0,32,32,0.0,53,46,14.0,59,83,-48.0,148,148,0.0,250,251,-2.0,18.0,2.0,46.0,-2.0
AnteriorInfarction_010,aVR,1,AnteriorInfarction,-607,QS,1,0.0,0,636,1,248,500,,,,,,,,,,0,2,-4.0,28,29,-2.0,,,,,,,54,46,16.0,59,70,-22.0,141,141,0.0,251,253,-4.0,20.0,0.0,18.0,-4.0
AnteriorInfarction_010,aVL,1,AnteriorInfarction,-607,QRS,1,0.0001,0,636,1,248,500,,,,,,,,,,0,2,-4.0,5,6,-2.0,10,32,-44.0,52,,,52,46,12.0,58,98,-80.0,154,155,-2.0,248,252,-8.0,16.0,-4.0,72.0,-6.0
AnteriorInfarction_010,aVF,1,AnteriorInfarction,-607,RS,1,0.0,0,636,1,248,500,,,,,,,,,,0,2,-4.0,,,,7,20,-26.0,33,33,0.0,54,46,16.0,61,72,-22.0,145,145,0.0,248,251,-6.0,20.0,-2.0,16.0,-6.0
AnteriorInfarction_010,V3,1,AnteriorInfarction,-607,QR,1,0.0001,0,636,1,248,500,,,,,,,,,,0,2,-4.0,20,21,-2.0,31,32,-2.0,,,,56,46,20.0,58,96,-76.0,141,141,0.0,257,277,-40.0,24.0,-36.0,36.0,-40.0
AnteriorInfarction_010,V4,1,AnteriorInfarction,-607,qR,1,0.0001,0,636,1,248,500,,,,,,,,,,0,2,-4.0,11,11,0.0,28,29,-2.0,,,,54,46,16.0,59,53,12.0,142,142,0.0,253,262,-18.0,20.0,-14.0,-30.0,-18.0
AnteriorInfarction_010,V6,1,AnteriorInfarction,-607,Rs,1,0.0001,0,636,1,248,500,,,,,,,,,,0,2,-4.0,,,,20,20,0.0,27,28,-2.0,56,46,20.0,57,74,-34.0,144,144,0.0,260,273,-26.0,24.0,-22.0,8.0,-26.0
AnteriorInfarction_010,V1,1,AnteriorInfarction,-607,rS,1,0.0001,0,636,1,248,500,,,,,,,,,,0,2,-4.0,,,,4,4,0.0,21,22,-2.0,54,46,16.0,61,47,28.0,151,151,0.0,256,269,-26.0,20.0,-22.0,-54.0,-26.0
