record_id,lead,beat_id,disease_class,crop_start,qrs_pattern_pred,order_ok_pred,p_head_prob,seg_emits_p,qrs_anchor,anchor_in_qrs,window_end,read_end,p_onset_pred,p_onset_true,p_onset_err_ms,p_peak_pred,p_peak_true,p_peak_err_ms,p_offset_pred,p_offset_true,p_offset_err_ms,qrs_onset_pred,qrs_onset_true,qrs_onset_err_ms,q_peak_pred,q_peak_true,q_peak_err_ms,r_peak_pred,r_peak_true,r_peak_err_ms,s_peak_pred,s_peak_true,s_peak_err_ms,qrs_offset_pred,qrs_offset_true,qrs_offset_err_ms,t_onset_pred,t_onset_true,t_onset_err_ms,t_peak_pred,t_peak_true,t_peak_err_ms,t_offset_pred,t_offset_true,t_offset_err_ms,qrs_duration_err_ms,qt_interval_err_ms,t_duration_err_ms,t_peak_to_end_err_ms
AnteriorInfarction_005,V6,1,AnteriorInfarction,-605,R,1,0.0,0,638,1,250,500,,,,,,,,,,0,5,-10.0,,,,21,22,-2.0,,,,50,48,4.0,58,52,12.0,143,143,0.0,246,263,-34.0,14.0,-24.0,-46.0,-34.0
AnteriorInfarction_006,V5,1,AnteriorInfarction,-611,R,1,0.0014,0,627,1,244,500,,,,,,,,,,0,2,-4.0,,,,26,26,0.0,,,,44,43,2.0,55,98,-86.0,169,169,0.0,258,259,-2.0,6.0,2.0,84.0,-2.0
AnteriorInfarction_006,I,1,AnteriorInfarction,-611,R,1,0.0031,0,627,1,244,500,,,,,,,,,,0,2,-4.0,,,,8,29,-42.0,,48,,44,43,2.0,54,102,-96.0,168,168,0.0,256,255,2.0,6.0,6.0,98.0,2.0
AnteriorInfarction_006,II,1,AnteriorInfarction,-611,R,1,0.0016,0,627,1,244,500,,,,,,,,,,0,2,-4.0,,,,10,25,-30.0,,,,44,43,2.0,54,69,-30.0,140,141,-2.0,257,259,-4.0,6.0,0.0,26.0,-2.0
AnteriorInfarction_006,III,1,AnteriorInfarction,-611,RS,1,0.0024,0,627,1,244,500,,,,,,,,,,0,2,-4.0,,,,10,10,0.0,29,29,0.0,44,43,2.0,54,50,8.0,142,142,0.0,256,248,16.0,6.0,20.0,8.0,16.0
AnteriorInfarction_006,aVR,1,AnteriorInfarction,-611,QS,1,0.0016,0,627,1,244,500,,,,,,,,,,0,2,-4.0,25,25,0.0,,,,,,,44,43,2.0,54,62,-16.0,140,140,0.0,257,253,8.0,6.0,12.0,24.0,8.0
AnteriorInfarction_006,aVL,1,AnteriorInfarction,-611,qRs,1,0.0019,0,627,1,244,500,,,,,,,,,,0,2,-4.0,10,10,0.0,23,29,-12.0,44,,,44,43,2.0,53,91,-76.0,146,146,0.0,257,254,6.0,6.0,10.0,82.0,6.0
AnteriorInfarction_006,aVF,1,AnteriorInfarction,-611,Rs,1,0.0013,0,627,1,244,500,,,,,,,,,,0,2,-4.0,,,,10,10,0.0,29,29,0.0,44,43,2.0,54,50,8.0,141,141,0.0,256,252,8.0,6.0,12.0,0.0,8.0
AnteriorInfarction_006,V1,1,AnteriorInfarction,-611,rS,1,0.0021,0,627,1,244,500,,,,,,,,,,0,2,-4.0,,,,9,9,0.0,23,24,-2.0,44,43,2.0,54,54,0.0,148,148,0.0,259,266,-14.0,6.0,-10.0,-14.0,-14.0
AnteriorInfarction_006,V2,1,AnteriorInfarction,-611,RS,1,0.0019,0,627,1,244,500,,,,,,,,,,0,2,-4.0,,,,10,11,-2.0,21,21,0.0,44,43,2.0,55,48,14.0,143,143,0.0,258,267,-18.0,6.0,-14.0,-32.0,-18.0
AnteriorInfarction_006,V3,1,AnteriorInfarction,-611,RS,1,0.0009,0,627,1,244,500,,,,,,,,,,0,2,-4.0,,,,11,11,0.0,20,21,-2.0,44,43,2.0,55,70,-30.0,158,158,0.0,256,243,26.0,6.0,30.0,56.0,26.0
AnteriorInfarction_006,V4,1,AnteriorInfarction,-611,RS,1,0.0011,0,627,1,244,500,,,,,,,,,,0,2,-4.0,,19,,11,27,-32.0,19,,,44,43,2.0,54,93,-78.0,154,154,0.0,257,248,18.0,6.0,22.0,96.0,18.0
AnteriorInfarction_006,V6,1,AnteriorInfarction,-611,R,1,0.001,0,627,1,244,500,,,,,,,,,,0,2,-4.0,,5,,22,22,0.0,,,,44,43,2.0,54,72,-36.0,147,147,0.0,257,247,20.0,6.0,24.0,56.0,20.0
AnteriorInfarction_007,V3,1,AnteriorInfarction,-608,qR,1,0.0037,0,637,1,247,500,,,,,,,,,,0,3,-6.0,9,9,0.0,27,27,0.0,,,,49,43,12.0,59,50,18.0,141,142,-2.0,240,262,-44.0,18.0,-38.0,-62.0,-42.0
AnteriorInfarction_007,I,1,AnteriorInfarction,-608,qR,1,0.0026,0,637,1,247,500,,,,,,,,,,1,3,-4.0,11,11,0.0,23,23,0.0,,,,48,43,10.0,58,48,20.0,165,165,0.0,239,250,-22.0,14.0,-18.0,-42.0,-22.0
AnteriorInfarction_007,II,1,AnteriorInfarction,-608,R,1,0.0023,0,637,1,247,500,,,,,,,,,,1,3,-4.0,,,,18,22,-8.0,,,,48,43,10.0,58,70,-24.0,141,141,0.0,239,170,138.0,14.0,142.0,162.0,138.0
AnteriorInfarction_007,III,1,AnteriorInfarction,-608,Rs,1,0.0039,0,637,1,247,500,,,,,,,,,,0,3,-6.0,,,,14,14,0.0,29,29,0.0,48,43,10.0,59,50,18.0,141,141,0.0,241,251,-20.0,16.0,-14.0,-38.0,-20.0
AnteriorInfarction_007,aVR,1,AnteriorInfarction,-608,QS,1,0.003,0,637,1,247,500,,,,,,,,,,1,3,-4.0,23,23,0.0,,,,,,,48,43,10.0,58,70,-24.0,141,141,0.0,240,250,-20.0,14.0,-16.0,4.0,-20.0
AnteriorInfarction_007,aVL,1,AnteriorInfarction,-608,QRs,1,0.003,0,637,1,247,500,,,,,,,,,,0,3,-6.0,11,11,0.0,23,28,-10.0,48,,,48,43,10.0,58,94,-72.0,141,142,-2.0,240,250,-20.0,16.0,-14.0,52.0,-18.0
AnteriorInfarction_007,aVF,1,AnteriorInfarction,-608,R,1,0.0028,0,637,1,247,500,,,,,,,,,,0,3,-6.0,,,,17,17,0.0,,31,,48,43,10.0,58,70,-24.0,141,141,0.0,240,262,-44.0,16.0,-38.0,-20.0,-44.0
AnteriorInfarction_007,V1,1,AnteriorInfarction,-608,rS,1,0.0036,0,637,1,247,500,,,,,,,,,,0,3,-6.0,,22,,4,33,-58.0,21,,,48,43,10.0,58,48,20.0,149,149,0.0,242,269,-54.0,16.0,-48.0,-74.0,-54.0
AnteriorInfarction_007,V2,1,AnteriorInfarction,-608,qRs,1,0.0043,0,637,1,247,500,,,,,,,,,,0,3,-6.0,10,10,0.0,28,29,-2.0,49,,,49,43,12.0,60,87,-54.0,142,143,-2.0,241,269,-56.0,18.0,-50.0,-2.0,-54.0
AnteriorInfarction_007,V5,1,AnteriorInfarction,-608,qR,1,0.0017,0,637,1,247,500,,,,,,,,,,0,3,-6.0,7,7,0.0,21,21,0.0,,,,48,43,10.0,59,78,-38.0,145,145,0.0,241,168,146.0,16.0,152.0,184.0,146.0
AnteriorInfarction_007,V6,1,AnteriorInfarction,-608,qR,1,0.0015,0,637,1,247,500,,,,,,,,,,0,3,-6.0,6,7,-2.0,21,21,0.0,,,,48,43,10.0,58,50,16.0,145,145,0.0,242,257,-30.0,16.0,-24.0,-46.0,-30.0
AnteriorInfarction_007,V4,1,AnteriorInfarction,-608,qR,1,0.0031,0,637,1,247,500,,,,,,,,,,0,3,-6.0,9,9,0.0,25,25,0.0,,,,49,43,12.0,61,50,22.0,140,140,0.0,242,265,-46.0,18.0,-40.0,-68.0,-46.0
AnteriorInfarction_008,V2,1,AnteriorInfarction,-610,rS,1,0.007,0,637,1,245,500,,,,,,,,,,0,2,-4.0,,,,6,7,-2.0,23,24,-2.0,47,46,2.0,63,52,22.0,144,144,0.0,246,254,-16.0,6.0,-12.0,-38.0,-16.0
AnteriorInfarction_008,I,1,AnteriorInfarction,-610,R,1,0.0089,0,637,1,245,500,,,,,,,,,,0,2,-4.0,,,,28,28,0.0,,,,47,46,2.0,63,100,-74.0,166,167,-2.0,246,252,-12.0,6.0,-8.0,62.0,-10.0
AnteriorInfarction_008,II,1,AnteriorInfarction,-610,R,1,0.0059,0,637,1,245,500,,,,,,,,,,0,2,-4.0,,,,24,25,-2.0,,,,47,46,2.0,62,68,-12.0,143,143,0.0,240,246,-12.0,6.0,-8.0,0.0,-12.0
AnteriorInfarction_008,III,1,AnteriorInfarction,-610,rS,1,0.0112,0,637,1,245,500,,,,,,,,,,0,2,-4.0,,,,10,18,-16.0,30,30,0.0,47,46,2.0,62,52,20.0,147,147,0.0,240,250,-20.0,6.0,-16.0,-40.0,-20.0
AnteriorInfarction_008,aVR,1,AnteriorInfarction,-610,QS,1,0.0057,0,637,1,245,500,,,,,,,,,,0,2,-4.0,25,25,0.0,,,,,,,47,46,2.0,63,62,2.0,141,141,0.0,256,263,-14.0,6.0,-10.0,-16.0,-14.0
AnteriorInfarction_008,aVF,1,AnteriorInfarction,-610,RS,1,0.0072,0,637,1,245,500,,,,,,,,,,0,2,-4.0,,,,10,19,-18.0,30,31,-2.0,47,46,2.0,62,52,20.0,144,145,-2.0,241,252,-22.0,6.0,-18.0,-42.0,-20.0
AnteriorInfarction_008,V3,1,AnteriorInfarction,-610,rS,1,0.0071,0,637,1,245,500,,,,,,,,,,0,2,-4.0,,12,,4,27,-46.0,12,,,47,46,2.0,62,52,20.0,157,157,0.0,252,267,-30.0,6.0,-26.0,-50.0,-30.0
AnteriorInfarction_008,V4,1,AnteriorInfarction,-610,qR,1,0.0063,0,637,1,245,500,,,,,,,,,,0,2,-4.0,10,10,0.0,26,26,0.0,,,,47,46,2.0,62,100,-76.0,157,157,0.0,240,246,-12.0,6.0,-8.0,64.0,-12.0
AnteriorInfarction_008,V5,1,AnteriorInfarction,-610,qR,1,0.0046,0,637,1,245,500,,,,,,,,,,0,2,-4.0,8,8,0.0,25,25,0.0,,,,47,46,2.0,63,100,-74.0,168,168,0.0,245,251,-12.0,6.0,-8.0,62.0,-12.0
AnteriorInfarction_008,V6,1,AnteriorInfarction,-610,qR,1,0.0042,0,637,1,245,500,,,,,,,,,,0,2,-4.0,7,7,0.0,23,23,0.0,,,,47,46,2.0,62,75,-26.0,146,146,0.0,243,246,-6.0,6.0,-2.0,20.0,-6.0
AnteriorInfarction_008,aVL,1,AnteriorInfarction,-610,qRs,1,0.0128,0,637,1,245,500,,,,,,,,,,0,2,-4.0,16,17,-2.0,29,29,0.0,47,,,47,46,2.0,62,52,20.0,152,153,-2.0,246,261,-30.0,6.0,-26.0,-50.0,-28.0
AnteriorInfarction_008,V1,1,AnteriorInfarction,-610,rS,1,0.01,0,637,1,245,500,,,,,,,,,,0,2,-4.0,,,,7,8,-2.0,24,24,0.0,47,46,2.0,63,52,22.0,146,146,0.0,256,262,-12.0,6.0,-8.0,-34.0,-12.0
AnteriorInfarction_009,V1,1,AnteriorInfarction,-612,rS,1,0.0037,0,640,1,243,500,,,,,,,,,,0,2,-4.0,,,,5,9,-8.0,24,24,0.0,45,49,-8.0,73,54,38.0,160,160,0.0,242,250,-16.0,-4.0,-12.0,-54.0,-16.0
AnteriorInfarction_009,I,1,AnteriorInfarction,-612,R,1,0.0031,0,640,1,243,500,,,,,,,,,,0,2,-4.0,,,,27,27,0.0,,,,45,49,-8.0,73,99,-52.0,168,168,0.0,243,251,-16.0,-4.0,-12.0,36.0,-16.0
AnteriorInfarction_009,II,1,AnteriorInfarction,-612,R,1,0.0031,0,640,1,243,500,,,,,,,,,,0,2,-4.0,,,,10,25,-30.0,,35,,45,49,-8.0,71,71,0.0,142,142,0.0,241,248,-14.0,-4.0,-10.0,-14.0,-14.0
AnteriorInfarction_009,III,1,AnteriorInfarction,-612,rS,1,0.0031,0,640,1,243,500,,,,,,,,,,0,2,-4.0,,,,5,6,-2.0,29,30,-2.0,45,49,-8.0,75,92,-34.0,143,143,0.0,242,252,-20.0,-4.0,-16.0,14.0,-20.0
AnteriorInfarction_009,aVR,1,AnteriorInfarction,-612,QS,1,0.003,0,640,1,243,500,,,,,,,,,,0,2,-4.0,26,26,0.0,,,,,,,45,49,-8.0,72,64,16.0,142,142,0.0,242,251,-18.0,-4.0,-14.0,-34.0,-18.0
AnteriorInfarction_009,aVL,1,AnteriorInfarction,-612,R,1,0.0023,0,640,1,243,500,,,,,,,,,,0,2,-4.0,,,,29,29,0.0,,,,45,49,-8.0,75,96,-42.0,167,167,0.0,242,248,-12.0,-4.0,-8.0,30.0,-12.0
AnteriorInfarction_009,aVF,1,AnteriorInfarction,-612,rS,1,0.0025,0,640,1,243,500,,,,,,,,,,0,2,-4.0,,,,9,17,-16.0,30,30,0.0,45,49,-8.0,70,87,-34.0,143,143,0.0,241,243,-4.0,-4.0,0.0,30.0,-4.0
AnteriorInfarction_009,V2,1,AnteriorInfarction,-612,rS,1,0.0037,0,640,1,243,500,,,,,,,,,,0,2,-4.0,,,,5,8,-6.0,22,22,0.0,45,49,-8.0,75,54,42.0,140,140,0.0,242,250,-16.0,-4.0,-12.0,-58.0,-16.0
AnteriorInfarction_009,V3,1,AnteriorInfarction,-612,rS,1,0.0031,0,640,1,243,500,,,,,,,,,,0,2,-4.0,,,,8,8,0.0,21,22,-2.0,45,49,-8.0,73,56,34.0,138,138,0.0,241,222,38.0,-4.0,42.0,4.0,38.0
AnteriorInfarction_009,V4,1,AnteriorInfarction,-612,RS,1,0.0046,0,640,1,243,500,,,,,,,,,,0,2,-4.0,,21,,8,28,-40.0,21,,,45,49,-8.0,75,64,22.0,138,138,0.0,242,246,-8.0,-4.0,-4.0,-30.0,-8.0
AnteriorInfarction_009,V5,1,AnteriorInfarction,-612,R,1,0.0038,0,640,1,243,500,,,,,,,,,,0,2,-4.0,,,,26,26,0.0,,,,44,49,-10.0,72,81,-18.0,144,145,-2.0,241,170,142.0,-6.0,146.0,160.0,144.0
AnteriorInfarction_009,V6,1,AnteriorInfarction,-612,Rs,1,0.0032,0,640,1,243,500,,,,,,,,,,0,2,-4.0,,,,22,22,0.0,34,34,0.0,44,49,-10.0,69,70,-2.0,145,146,-2.0,241,237,8.0,-6.0,12.0,10.0,10.0
AnteriorInfarction_010,V2,1,AnteriorInfarction,-607,rS,1,0.0044,0,636,1,248,500,,,,,,,,,,0,2,-4.0,,,,4,4,0.0,22,23,-2.0,50,46,8.0,65,48,34.0,153,153,0.0,260,292,-64.0,12.0,-60.0,-98.0,-64.0
AnteriorInfarction_010,I,1,AnteriorInfarction,-607,R,1,0.0035,0,636,1,248,500,,,,,,,,,,0,2,-4.0,,,,10,30,-40.0,,,,49,46,6.0,67,93,-52.0,165,165,0.0,253,252,2.0,10.0,6.0,54.0,2.0
AnteriorInfarction_010,II,1,AnteriorInfarction,-607,R,1,0.0024,0,636,1,248,500,,,,,,,,,,0,2,-4.0,,,,8,21,-26.0,,,,50,46,8.0,65,76,-22.0,143,143,0.0,255,271,-32.0,12.0,-28.0,-10.0,-32.0
AnteriorInfarction_010,III,1,AnteriorInfarction,-607,rS,1,0.0022,0,636,1,248,500,,,,,,,,,,0,2,-4.0,,,,6,19,-26.0,32,32,0.0,50,46,8.0,68,83,-30.0,148,148,0.0,246,251,-10.0,12.0,-6.0,20.0,-10.0
AnteriorInfarction_010,aVR,1,AnteriorInfarction,-607,QS,1,0.002,0,636,1,248,500,,,,,,,,,,0,2,-4.0,28,29,-2.0,,,,,,,50,46,8.0,64,70,-12.0,141,141,0.0,250,253,-6.0,12.0,-2.0,6.0,-6.0
AnteriorInfarction_010,aVL,1,AnteriorInfarction,-607,QRS,1,0.0027,0,636,1,248,500,,,,,,,,,,0,2,-4.0,5,6,-2.0,10,32,-44.0,49,,,49,46,6.0,64,98,-68.0,154,155,-2.0,247,252,-10.0,10.0,-6.0,58.0,-8.0
AnteriorInfarction_010,aVF,1,AnteriorInfarction,-607,RS,1,0.0014,0,636,1,248,500,,,,,,,,,,0,2,-4.0,,,,7,20,-26.0,33,33,0.0,50,46,8.0,64,72,-16.0,145,145,0.0,246,251,-10.0,12.0,-6.0,6.0,-10.0
AnteriorInfarction_010,V3,1,AnteriorInfarction,-607,QR,1,0.0029,0,636,1,248,500,,,,,,,,,,0,2,-4.0,20,21,-2.0,31,32,-2.0,,,,50,46,8.0,64,96,-64.0,141,141,0.0,256,277,-42.0,12.0,-38.0,22.0,-42.0
AnteriorInfarction_010,V4,1,AnteriorInfarction,-607,qR,1,0.0033,0,636,1,248,500,,,,,,,,,,0,2,-4.0,11,11,0.0,28,29,-2.0,,,,50,46,8.0,70,53,34.0,142,142,0.0,250,262,-24.0,12.0,-20.0,-58.0,-24.0
AnteriorInfarction_010,V6,1,AnteriorInfarction,-607,Rs,1,0.0024,0,636,1,248,500,,,,,,,,,,0,2,-4.0,,,,20,20,0.0,27,28,-2.0,50,46,8.0,64,74,-20.0,144,144,0.0,258,273,-30.0,12.0,-26.0,-10.0,-30.0
AnteriorInfarction_010,V1,1,AnteriorInfarction,-607,rS,1,0.0038,0,636,1,248,500,,,,,,,,,,0,2,-4.0,,,,4,4,0.0,21,22,-2.0,50,46,8.0,66,47,38.0,151,151,0.0,257,269,-24.0,12.0,-20.0,-62.0,-24.0
